team,region,matchType,Baron,Dra,Turts,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,Baron_per_game,Dra_per_game,Turts_per_game,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
OBG,RU,2021 LCL 夏季赛,18,49,169,348,299,818,25790,1472299,1787020.0,2298099.0,25,15,846.5,10,0.6,0.72,1.96,6.76,13.92,11.96,32.72,30.47,1739.28,71480.8,91923.96,3.9
FLY,US,2019 LCS 夏季赛,7,35,67,152,188,404,20170,1024411,900326.0,1441153.0,18,5,602.1,13,0.2778,0.39,1.94,3.72,8.44,10.44,22.44,33.5,1701.4,50018.11,80064.06,2.957
IMT,US,2017 LCS 北美夏季赛,44,95,343,688,582,1621,51207,3042446,3536632.0,4720007.0,47,30,1637.8,17,0.6383,0.94,2.02,7.3,14.64,12.38,34.49,31.27,1857.64,75247.49,100425.68,3.967
EG,US,2020 LCS 夏季赛,14,64,167,304,373,713,30460,1636471,1892828.0,2749379.0,28,13,950.4,15,0.4643,0.5,2.29,5.96,10.86,13.32,25.46,32.05,1721.88,67601.0,98192.11,2.727
WBG,CN,2021NEST全国电子竞技大赛,4,15,36,68,38,159,5155,0,299324.0,0.0,5,5,123.2,0,1.0,0.8,3.0,7.2,13.6,7.6,31.8,41.84,0.0,59864.8,0.0,5.974
HKA,HK,2019 LMS S9资格赛,9,20,58,85,52,174,6656,387777,406599.0,517444.0,6,6,200.0,0,1.0,1.5,3.33,9.67,14.17,8.67,29.0,33.28,1938.89,67766.5,86240.67,4.981
OMG,CN,2019NEST全国电子竞技大赛,0,3,4,22,53,49,2783,138661,138717.0,225421.0,3,0,99.8,3,0.0,0.0,1.0,1.33,7.33,17.67,16.33,27.89,1389.39,46239.0,75140.33,1.34
JSA,RU,2017 LCL 独联体 春季赛,12,21,77,196,170,455,15575,910856,1057722.0,1481923.0,13,6,511.5,7,0.4615,0.92,1.62,5.92,15.08,13.08,35.0,30.45,1780.75,81363.23,113994.08,3.829
GRF,KR,2019 S9全球总决赛,8,33,81,171,105,402,11805,675772,747339.0,942121.0,11,7,361.8,4,0.6364,0.73,3.0,7.36,15.55,9.55,36.55,32.63,1867.81,67939.91,85647.36,5.457
YM,CN,2018 LDL 夏季赛,33,75,302,715,572,1607,46917,2520447,3279457.0,3665677.0,40,28,1329.1,12,0.7,0.83,1.88,7.55,17.88,14.3,40.18,35.3,1896.36,81986.43,91641.93,4.059
WBG,CN,2021 LPL 春季赛,28,98,254,631,426,1448,44840,2426804,2740459.0,3792836.0,42,27,1325.8,15,0.6429,0.67,2.33,6.05,15.02,10.14,34.48,33.82,1830.45,65249.02,90305.62,4.88
CES,VN,2021 VCS 冬季赛,31,82,300,702,472,1550,36358,2157607,2570461.0,3499564.0,37,29,1115.7,8,0.7838,0.84,2.22,8.11,18.97,12.76,41.89,32.59,1933.86,69471.92,94582.81,4.771
R7,MX,2017 全球总决赛 入围赛,3,13,41,70,66,200,8101,456051,566232.0,731725.0,7,2,270.2,5,0.2857,0.43,1.86,5.86,10.0,9.43,28.57,29.98,1687.83,80890.29,104532.14,4.091
NIP,CN,2022 LPL 夏季赛,29,96,282,598,436,1473,38805,2275325,2893516.0,3726578.0,39,28,1220.7,11,0.7179,0.74,2.46,7.23,15.33,11.18,37.77,31.79,1863.95,74192.72,95553.28,4.75
NV,US,2017 LCS 北美春季赛,28,69,208,489,546,1014,48507,2686157,3050431.0,4062459.0,39,12,1497.5,27,0.3077,0.72,1.77,5.33,12.54,14.0,26.0,32.39,1793.76,78216.18,104165.62,2.753
BLG,CN,2020德玛西亚杯,6,12,31,73,47,177,4222,250673,256981.0,369255.0,4,3,134.9,1,0.75,1.5,3.0,7.75,18.25,11.75,44.25,31.3,1858.21,64245.25,92313.75,5.319
ROC,EU,2017 LCS 欧洲夏季赛,22,36,189,337,444,746,31660,1814932,1903465.0,2941263.0,30,13,1012.7,17,0.4333,0.73,1.2,6.3,11.23,14.8,24.87,31.26,1792.17,63448.83,98042.1,2.439
FOX,KR,2020 LCK 夏季升降级赛,6,19,52,85,48,216,7234,396769,401314.0,569188.0,7,5,218.1,2,0.7143,0.86,2.71,7.43,12.14,6.86,30.86,33.17,1819.21,57330.57,81312.57,6.271
IG,CN,2023 德玛西亚杯,4,11,31,75,64,176,4100,245629,346556.7,393833.6,4,3,125.2,1,0.75,1.0,2.75,7.75,18.75,16.0,44.0,32.75,1961.89,86639.18,98458.4,3.922
ALY,CN,2018 LDL春季赛,19,43,148,284,323,715,27900,1471237,1592056.0,2357530.0,25,12,839.0,13,0.48,0.76,1.72,5.92,11.36,12.92,28.6,33.25,1753.56,63682.24,94301.2,3.093
GS,TR,2021 S11 全球总决赛 入围赛,4,17,47,124,168,256,9193,518451,575548.1,809647.5,9,4,293.9,5,0.4444,0.44,1.89,5.22,13.78,18.67,28.44,31.28,1764.04,63949.79,89960.83,2.262
DK,KR,2019 LCK S9资格赛,3,13,32,67,27,158,3867,221240,200252.0,281614.0,4,3,110.4,1,0.75,0.75,3.25,8.0,16.75,6.75,39.5,35.03,2003.99,50063.0,70403.5,8.333
LNG,CN,2023 德玛西亚杯,1,8,17,36,53,66,3895,206392,210026.6,308847.6,4,1,119.3,3,0.25,0.25,2.0,4.25,9.0,13.25,16.5,32.65,1730.03,52506.65,77211.9,1.925
LYB,PH,2017 GPL 东南亚 春季赛,6,10,35,113,90,246,4922,335129,399324.0,586627.0,5,3,181.1,2,0.6,1.2,2.0,7.0,22.6,18.0,49.2,27.18,1850.52,79864.8,117325.4,3.989
WE,CN,2019德玛西亚杯,9,22,64,146,129,324,8733,516419,520189.0,769105.0,9,5,284.7,4,0.5556,1.0,2.44,7.11,16.22,14.33,36.0,30.67,1813.91,57798.78,85456.11,3.643
CG,US,2019 LCS 夏季赛,23,69,192,355,353,844,32912,1796736,1841621.0,2382316.0,31,15,1018.5,16,0.4839,0.74,2.23,6.19,11.45,11.39,27.23,32.31,1764.1,59407.13,76848.9,3.397
DFM,JP,2022全球总决赛 入围赛,10,26,76,194,224,454,14532,817148,1079569.8,1362566.3,14,7,462.1,7,0.5,0.71,1.86,5.43,13.86,16.0,32.43,31.45,1768.34,77112.13,97326.16,2.893
EDG,CN,2018 LPL夏季赛,34,98,302,695,552,1682,54886,2990965,3117375.0,4272863.0,50,28,1677.3,22,0.56,0.68,1.96,6.04,13.9,11.04,33.64,32.72,1783.2,62347.5,85457.26,4.306
PRW,CN,2018 LDL 夏季赛,17,48,189,440,372,1008,33917,1832839,1764950.0,2486452.0,33,15,1034.5,18,0.4545,0.52,1.45,5.73,13.33,11.27,30.55,32.79,1771.71,53483.33,75347.03,3.892
TESC,CN,2021 LDL 春季赛,28,104,249,710,938,1646,55001,2984541,3294683.0,5014231.0,56,17,1712.2,39,0.3036,0.5,1.86,4.45,12.68,16.75,29.39,32.12,1743.1,58833.63,89539.84,2.512
FPX,CN,2023 LPL 夏季赛,13,37,146,274,243,675,21231,1204574,1356320.5,1843681.3,22,14,647.8,8,0.6364,0.59,1.68,6.64,12.45,11.05,30.68,32.77,1859.48,61650.93,83803.7,3.905
ME,CN,2018 LDL 夏季赛,11,26,110,268,289,609,24812,1235383,1559061.0,2039259.0,20,10,695.8,10,0.5,0.55,1.3,5.5,13.4,14.45,30.45,35.66,1775.49,77953.05,101962.95,3.035
MAD Team,TW,2019 亚洲对抗赛,0,2,1,12,38,25,2155,111862,94075.0,182403.0,3,0,78.5,3,0.0,0.0,0.67,0.33,4.0,12.67,8.33,27.45,1424.99,31358.33,60801.0,0.974
H2K,EU,2018 LCS 欧洲春季赛,24,24,132,176,247,500,29484,1476553,1707756.0,2409797.0,23,10,842.2,13,0.4348,1.04,1.04,5.74,7.65,10.74,21.74,35.01,1753.21,74250.26,104773.78,2.737
EDG,CN,德玛西亚杯珠海站,6,21,54,99,73,219,8381,458807,449716.0,591461.0,8,4,252.0,4,0.5,0.75,2.63,6.75,12.38,9.13,27.38,33.26,1820.66,56214.5,73932.63,4.356
SHG,JP,2021 LJL 夏季赛,8,47,100,229,238,544,18824,1029734,1160317.0,1773824.0,17,7,593.6,10,0.4118,0.47,2.76,5.88,13.47,14.0,32.0,31.71,1734.73,68253.94,104342.59,3.248
WEA,CN,2019 LDL 夏季赛,34,116,279,712,736,1532,58701,3236237,3224372.0,4863483.0,57,21,1859.7,36,0.3684,0.6,2.04,4.89,12.49,12.91,26.88,31.56,1740.19,56567.93,85324.26,3.049
TES,CN,2020 LPL 春季赛,40,127,351,745,626,1719,51442,2934997,3393739.0,4448094.0,50,31,1633.8,19,0.62,0.8,2.54,7.02,14.9,12.52,34.38,31.49,1796.42,67874.78,88961.88,3.936
PSG,HK,2021 S11 全球总决赛,7,12,36,93,77,215,6836,388599,430125.0,586300.0,6,3,222.1,3,0.5,1.17,2.0,6.0,15.5,12.83,35.83,30.78,1749.66,71687.5,97716.67,4.0
AFR,CN,2018 LMS 春季赛,20,36,113,263,388,658,37722,1881272,2158937.0,3180566.0,30,8,1114.6,22,0.2667,0.67,1.2,3.77,8.77,12.93,21.93,33.84,1687.84,71964.57,106018.87,2.374
GIA,EU,2017 LCS 欧洲春季赛,10,33,103,237,401,534,28318,1537174,1578663.0,2462962.0,26,6,928.8,20,0.2308,0.38,1.27,3.96,9.12,15.42,20.54,30.49,1655.01,60717.81,94729.31,1.923
BC,JP,2022 LJL春季赛,16,54,146,329,285,763,25055,1380141,1482556.0,1960545.0,24,14,765.6,10,0.5833,0.67,2.25,6.08,13.71,11.88,31.79,32.73,1802.69,61773.17,81689.38,3.832
BLG,CN,2023 LPL 夏季赛,30,86,292,677,537,1603,40726,2358065,3042345.8,3743197.5,40,28,1235.2,12,0.7,0.75,2.15,7.3,16.93,13.43,40.08,32.97,1909.06,76058.65,93579.94,4.246
RAP,CN,2021 LDL 夏季赛,44,105,353,740,658,1810,54573,3034657,3223097.5,4516570.3,54,34,1649.6,20,0.6296,0.81,1.94,6.54,13.7,12.19,33.52,33.08,1839.63,59686.99,83640.19,3.875
TTY,CN,2019 LDL 夏季赛,28,99,229,644,924,1332,52503,2926017,3059695.0,4850547.0,54,16,1669.0,38,0.2963,0.52,1.83,4.24,11.93,17.11,24.67,31.46,1753.16,56661.02,89824.94,2.139
SDX,CN,2020 LDL 春季赛,9,26,97,186,185,414,12261,724784,800185.0,1175660.0,14,8,411.8,6,0.5714,0.64,1.86,6.93,13.29,13.21,29.57,29.77,1760.04,57156.07,83975.71,3.243
RNG,CN,2023 LPL 春季赛,25,83,235,476,519,1095,41548,2300010,2771723.8,3758740.0,41,20,1348.0,21,0.4878,0.61,2.02,5.73,11.61,12.66,26.71,30.82,1706.24,67603.02,91676.59,3.027
WS,TW,2017 LMS 港澳台夏季赛,25,46,186,348,370,788,38988,2148280,2316479.0,3035218.0,33,14,1226.3,19,0.4242,0.76,1.39,5.64,10.55,11.21,23.88,31.79,1751.84,70196.33,91976.3,3.07
HLE,KR,KeSPA杯2020,5,18,55,121,121,252,11260,568963,571397.0,865013.0,10,5,318.5,5,0.5,0.5,1.8,5.5,12.1,12.1,25.2,35.35,1786.38,57139.7,86501.3,3.083
IW,TR,2022全球总决赛 入围赛,1,7,11,58,109,153,4636,258067,358375.8,530400.4,5,0,163.6,5,0.0,0.2,1.4,2.2,11.6,21.8,30.6,28.34,1577.43,71675.16,106080.08,1.936
KDM,KR,2018 LCK 春季升降级赛,8,10,46,40,37,118,9415,507563,410562.0,620105.0,7,5,281.0,2,0.7143,1.14,1.43,6.57,5.71,5.29,16.86,33.51,1806.27,58651.71,88586.43,4.27
GRF,KR,2019 亚洲对抗赛,3,6,22,27,25,55,3741,198522,170300.0,227527.0,3,2,105.8,1,0.6667,1.0,2.0,7.33,9.0,8.33,18.33,35.36,1876.39,56766.67,75842.33,3.28
RED,BR,2021 CBLOL 春季赛,20,68,178,403,332,901,26770,1492993,1578624.0,2395362.0,26,16,822.8,10,0.6154,0.77,2.62,6.85,15.5,12.77,34.65,32.54,1814.53,60716.31,92129.31,3.928
G2,EU,2023 MSI 季中冠军赛,9,15,52,150,182,351,9662,577089,676420.0,959975.1,11,5,344.0,6,0.4545,0.82,1.36,4.73,13.64,16.55,31.91,28.09,1677.58,61492.73,87270.46,2.753
WE,CN,2021 LPL 夏季赛,44,130,408,881,757,2114,61767,3488523,4027161.1,5484921.5,59,34,1928.3,25,0.5763,0.75,2.2,6.92,14.93,12.83,35.83,32.03,1809.12,68256.97,92964.77,3.956
SDX,CN,2020 LDL 夏季赛,65,168,515,1128,1002,2548,72590,4215260,4902832.0,6845577.0,72,46,2288.4,26,0.6389,0.9,2.33,7.15,15.67,13.92,35.39,31.72,1842.01,68094.89,95077.46,3.669
IG,CN,2019 LPL S9资格赛,7,18,63,195,168,445,9658,575654,656777.0,942413.0,10,6,302.9,4,0.6,0.7,1.8,6.3,19.5,16.8,44.5,31.89,1900.48,65677.7,94241.3,3.81
FNC,EU,2021 S11 全球总决赛,3,13,29,94,167,226,6926,397795,499152.8,776008.2,6,1,228.4,5,0.1667,0.5,2.17,4.83,15.67,27.83,37.67,30.32,1741.66,83192.13,129334.7,1.916
TSM,US,2019 LCS 春季赛,34,81,259,397,311,930,38871,2120628,2279195.0,3130415.0,32,21,1174.9,11,0.6563,1.06,2.53,8.09,12.41,9.72,29.06,33.08,1804.94,71224.84,97825.47,4.267
NIP,EU,2017 LCS 欧洲夏季赛,15,34,136,262,392,649,31175,1698735,1656689.0,2758982.0,28,7,1004.1,21,0.25,0.54,1.21,4.86,9.36,14.0,23.18,31.05,1691.8,59167.46,98535.07,2.324
INF,CR,2021 LLA 闭幕赛,27,58,181,351,193,821,24744,1391780,1576250.0,2053350.0,23,17,758.2,6,0.7391,1.17,2.52,7.87,15.26,8.39,35.7,32.64,1835.64,68532.61,89276.09,6.073
GT,CN,德玛西亚杯长沙站,2,7,17,19,42,39,3699,198280,193516.0,303253.0,3,1,119.0,2,0.3333,0.67,2.33,5.67,6.33,14.0,13.0,31.08,1666.22,64505.33,101084.33,1.381
RED,BR,2017 MSI 入围赛,8,5,54,98,97,198,6570,418444,460295.0,605959.0,6,4,225.2,2,0.6667,1.33,0.83,9.0,16.33,16.17,33.0,29.17,1858.1,76715.83,100993.17,3.052
FLY,US,2024 MSI 入围赛,4,15,29,83,111,203,6777,367798,490851.0,789919.8,7,2,215.6,5,0.2857,0.57,2.14,4.14,11.86,15.86,29.0,31.43,1705.93,70121.57,112845.69,2.577
FNC,EU,2017 LCS 欧洲春季赛,26,68,278,529,432,1196,47684,2717044,2987527.0,4159560.0,41,21,1516.5,20,0.5122,0.63,1.66,6.78,12.9,10.54,29.17,31.44,1791.65,72866.51,101452.68,3.993
GEN,KR,2020 S10全球总决赛,8,21,59,118,146,254,9341,524310,590815.0,852472.0,9,5,288.8,4,0.5556,0.89,2.33,6.56,13.11,16.22,28.22,32.34,1815.48,65646.11,94719.11,2.548
MAX,CN,2019德玛西亚杯,0,4,9,21,68,53,3983,193196,150405.0,300552.0,4,0,121.4,4,0.0,0.0,1.0,2.25,5.25,17.0,13.25,32.81,1591.4,37601.25,75138.0,1.088
WBG,CN,2018 LPL夏季赛,28,87,303,650,483,1555,55622,2935609,2759091.0,4351545.0,46,26,1605.3,20,0.5652,0.61,1.89,6.59,14.13,10.5,33.8,34.65,1828.7,59980.24,94598.8,4.565
GAL,TR,2021 TCL 夏季赛,21,58,169,382,383,840,25988,1476885,1641871.0,2442601.0,25,14,809.1,11,0.56,0.84,2.32,6.76,15.28,15.32,33.6,32.12,1825.34,65674.84,97704.04,3.191
BMX,KR,2021季中发展挑战杯,4,15,34,76,108,171,5062,295719,334099.2,555174.9,6,3,225.9,3,0.5,0.67,2.5,5.67,12.67,18.0,28.5,22.41,1309.07,55683.2,92529.15,2.287
FNC,EU,2020 LEC 夏季赛,20,68,177,388,446,879,32210,1776504,1924214.0,2799191.0,29,15,976.9,14,0.5172,0.69,2.34,6.1,13.38,15.38,30.31,32.97,1818.51,66352.21,96523.83,2.841
LGD,CN,2022 LPL 夏季赛,24,79,194,459,593,1050,42356,2334960,2692456.0,4043985.0,41,15,1339.6,26,0.3659,0.59,1.93,4.73,11.2,14.46,25.61,31.62,1743.03,65669.66,98633.78,2.545
G2,EU,2019 LEC 春季赛,15,44,197,419,275,890,25139,1453051,1565602.0,2095123.0,24,19,752.3,5,0.7917,0.63,1.83,8.21,17.46,11.46,37.08,33.42,1931.48,65233.42,87296.79,4.76
MSF,EU,2017 LCS 欧洲夏季赛,32,69,261,545,474,1359,46025,2628570,2718111.0,3893007.0,42,20,1446.5,22,0.4762,0.76,1.64,6.21,12.98,11.29,32.36,31.82,1817.19,64716.93,92690.64,4.017
MAX,CN,2021 LDL 春季赛,26,94,221,699,1103,1514,54689,3001400,3412625.0,5625622.0,58,13,1753.4,45,0.2241,0.45,1.62,3.81,12.05,19.02,26.1,31.19,1711.76,58838.36,96993.48,2.006
EG,US,2022 LCS 春季赛,6,24,60,147,130,327,12219,651279,643845.0,967065.0,11,5,363.7,6,0.4545,0.55,2.18,5.45,13.36,11.82,29.73,33.6,1790.7,58531.36,87915.0,3.646
S04,EU,2021 LEC 夏季赛,7,22,71,147,241,324,15570,824040,849239.0,1386630.0,16,3,493.2,13,0.1875,0.44,1.38,4.44,9.19,15.06,20.25,31.57,1670.8,53077.44,86664.38,1.954
EDG,CN,2022 LPL 夏季赛,44,151,397,795,565,1931,59064,3365022,4085470.0,5037654.0,57,35,1821.3,22,0.614,0.77,2.65,6.96,13.95,9.91,33.88,32.43,1847.59,71674.91,88379.89,4.825
LNG,CN,2020 LPL 夏季赛,20,75,164,357,447,883,35271,1875407,2093665.0,2959375.0,35,12,1095.9,23,0.3429,0.57,2.14,4.69,10.2,12.77,25.23,32.18,1711.29,59819.0,84553.57,2.774
AST,EU,2021 LEC 春季赛,8,39,76,230,295,498,18548,1009347,1105940.0,1713431.0,18,6,597.9,12,0.3333,0.44,2.17,4.22,12.78,16.39,27.67,31.02,1688.15,61441.11,95190.61,2.468
G2,EU,2018 LCS 欧洲夏季赛,12,28,146,247,213,593,24374,1267500,1291422.0,1735734.0,22,11,704.3,11,0.5,0.55,1.27,6.64,11.23,9.68,26.95,34.61,1799.66,58701.0,78897.0,3.944
TRG,CN,2018 LDL春季赛,14,42,111,217,350,563,24485,1302493,1343877.0,2214270.0,24,7,770.9,17,0.2917,0.58,1.75,4.63,9.04,14.58,23.46,31.76,1689.57,55994.88,92261.25,2.229
CLG,US,2020 LCS 夏季赛,8,31,80,183,277,452,21518,1115153,1226707.0,1795120.0,19,5,661.5,14,0.2632,0.42,1.63,4.21,9.63,14.58,23.79,32.53,1685.79,64563.53,94480.0,2.292
CQG,CN,2018 LDL 夏季赛,19,46,168,378,513,835,30999,1677630,1783885.0,2674320.0,31,12,970.0,19,0.3871,0.61,1.48,5.42,12.19,16.55,26.94,31.96,1729.52,57544.68,86268.39,2.365
IG,CN,2024 LPL春季赛,30,95,221,505,560,1284,45086,2451853,3132141.0,4507670.0,43,21,1365.6,22,0.4884,0.7,2.21,5.14,11.74,13.02,29.86,33.02,1795.44,72840.49,104829.53,3.195
IG,CN,2018 德玛西亚杯西安站,10,22,90,216,193,474,11303,701470,818430.0,1050242.0,13,9,383.5,4,0.6923,0.77,1.69,6.92,16.62,14.85,36.46,29.47,1829.13,62956.15,80787.85,3.575
T1,KR,2020 LCK S10 资格赛,3,16,41,101,88,256,7785,417565,411734.0,651184.0,7,3,230.8,4,0.4286,0.43,2.29,5.86,14.43,12.57,36.57,33.73,1809.21,58819.14,93026.29,4.057
RYL,CN,2017 LSPL 春季赛,39,99,367,872,781,1911,70116,3564120,3961992.0,5537693.0,59,34,1964.1,25,0.5763,0.66,1.68,6.22,14.78,13.24,32.39,35.7,1814.63,67152.41,93859.2,3.563
CNB,BR,2017 CBL 巴西夏季赛,8,19,51,121,98,262,12672,700111,834444.0,1016296.0,10,4,406.3,6,0.4,0.8,1.9,5.1,12.1,9.8,26.2,31.19,1723.14,83444.4,101629.6,3.908
H2K,EU,2017 LCS 欧洲春季赛,26,70,224,490,360,1047,33482,1996580,2330950.0,2793411.0,30,20,1080.7,10,0.6667,0.87,2.33,7.47,16.33,12.0,34.9,30.98,1847.49,77698.33,93113.7,4.269
OMG,CN,2022 LPL春季赛,30,87,227,519,610,1162,38927,2217229,2417555.0,3457653.0,41,20,1244.1,21,0.4878,0.73,2.12,5.54,12.66,14.88,28.34,31.29,1782.2,58964.76,84333.0,2.756
P1,US,2017 LCS 北美夏季赛,30,59,225,508,606,1266,48480,2757085,2938786.0,4617921.0,46,15,1609.4,31,0.3261,0.65,1.28,4.89,11.04,13.17,27.52,30.12,1713.11,63886.65,100389.59,2.927
C9,US,2022 LCS 春季赛,9,30,85,146,76,326,11053,597620,567350.0,781342.0,10,9,305.9,1,0.9,0.9,3.0,8.5,14.6,7.6,32.6,36.13,1953.64,56735.0,78134.2,6.211
BLG,CN,2023 MSI 入围赛,5,13,45,107,54,226,4886,308396,375501.2,422166.4,5,4,148.8,1,0.8,1.0,2.6,9.0,21.4,10.8,45.2,32.84,2072.55,75100.24,84433.28,6.167
UOL,RU,2018 LCS 欧洲春季赛,16,36,98,175,192,447,23133,1174063,1300160.0,2015373.0,17,6,666.2,11,0.3529,0.94,2.12,5.76,10.29,11.29,26.29,34.72,1762.33,76480.0,118551.35,3.24
KBM,BR,2021 CBLOL 春季赛,17,53,126,288,323,677,23604,1297247,1439147.0,2202757.0,22,10,745.9,12,0.4545,0.77,2.41,5.73,13.09,14.68,30.77,31.64,1739.17,65415.77,100125.32,2.988
HLE,KR,2021 LCK S11资格赛,9,33,79,178,101,408,12128,667951,698991.0,975147.0,11,8,358.5,3,0.7273,0.82,3.0,7.18,16.18,9.18,37.09,33.83,1863.18,63544.64,88649.73,5.802
RAP,CN,2020 LDL 春季赛,8,29,61,154,144,358,12117,667247,649058.0,1037469.0,11,6,378.6,5,0.5455,0.73,2.64,5.55,14.0,13.09,32.55,32.0,1762.41,59005.27,94315.36,3.556
LYB,PH,2021 PCS 夏季赛,6,38,70,259,340,607,18675,1047710,1111405.0,1815024.0,21,5,623.0,16,0.2381,0.29,1.81,3.33,12.33,16.19,28.9,29.98,1681.72,52924.05,86429.71,2.547
GG,US,2019 LCS 夏季赛,12,45,110,197,221,480,18490,1019737,1136287.0,1659196.0,17,8,570.7,9,0.4706,0.71,2.65,6.47,11.59,13.0,28.24,32.4,1786.82,66840.41,97599.76,3.063
100,US,2022 LCS开年锦标赛,3,11,41,76,59,161,6262,339768,349364.0,457095.0,6,3,187.4,3,0.5,0.5,1.83,6.83,12.67,9.83,26.83,33.42,1813.06,58227.33,76182.5,4.017
FW,TW,2018 LMS 春季赛,40,60,295,435,193,1086,41753,2232043,2403069.0,2961326.0,34,29,1152.8,5,0.8529,1.18,1.76,8.68,12.79,5.68,31.94,36.22,1936.19,70678.5,87097.82,7.881
FNC,EU,2018 欧美对抗赛,2,2,22,50,37,106,3066,172711,180947.0,271216.0,3,2,93.6,1,0.6667,0.67,0.67,7.33,16.67,12.33,35.33,32.76,1845.2,60315.67,90405.33,4.216
KT,KR,2022 LCK春季赛,14,51,104,199,179,433,19454,1048518,1043285.0,1677502.0,17,9,589.6,8,0.5294,0.82,3.0,6.12,11.71,10.53,25.47,33.0,1778.35,61369.71,98676.59,3.531
JDG,CN,2019 LPL 夏季赛,30,73,213,466,496,1110,38813,2165722,2297233.0,3312585.0,36,17,1208.9,19,0.4722,0.83,2.03,5.92,12.94,13.78,30.83,32.11,1791.48,63812.03,92016.25,3.177
RA,CN,2017 LPL 春季赛,19,54,185,386,492,844,49029,2303921,2409000.0,3488540.0,37,13,1325.1,24,0.3514,0.51,1.46,5.0,10.43,13.3,22.81,37.0,1738.68,65108.11,94284.86,2.5
BJD,MY,2021 PCS 春季赛,15,43,86,233,252,586,18868,1038311,1021448.0,1625035.0,19,8,599.9,11,0.4211,0.79,2.26,4.53,12.26,13.26,30.84,31.45,1730.81,53760.42,85528.16,3.25
EDG,CN,2020德玛西亚杯,2,9,33,83,30,177,4173,233831,260447.0,317833.0,4,3,121.2,1,0.75,0.5,2.25,8.25,20.75,7.5,44.25,34.43,1929.3,65111.75,79458.25,8.667
FLY,US,2020 LCS 夏季赛,30,100,232,451,314,1156,36631,2017734,2147110.0,3053788.0,32,21,1125.5,11,0.6563,0.94,3.13,7.25,14.09,9.81,36.13,32.55,1792.74,67097.19,95430.88,5.118
LGD,CN,2023 德玛西亚杯,2,11,38,85,48,174,3756,228401,307854.1,353380.0,4,3,112.2,1,0.75,0.5,2.75,9.5,21.25,12.0,43.5,33.48,2035.66,76963.53,88345.0,5.396
TES,CN,2023LPL全球总决赛资格赛,3,8,22,45,77,119,4383,235462,277368.2,376356.1,5,2,135.5,3,0.4,0.6,1.6,4.4,9.0,15.4,23.8,32.35,1737.73,55473.64,75271.22,2.13
BYG,TW,2021 PCS 夏季赛,25,85,233,487,347,1120,32381,1845623,2034101.0,2690794.0,32,23,1000.6,9,0.7188,0.78,2.66,7.28,15.22,10.84,35.0,32.36,1844.52,63565.66,84087.31,4.631
Unlimited Potential,CN,2019 LDL 夏季赛,16,85,229,639,919,1316,47880,2692609,2922716.0,4605709.0,55,17,1546.5,38,0.3091,0.29,1.55,4.16,11.62,16.71,23.93,30.96,1741.1,53140.29,83740.16,2.127
C9,US,2017 全球总决赛 入围赛,9,17,63,96,38,258,6923,440191,471744.0,604094.0,7,7,220.4,0,1.0,1.29,2.43,9.0,13.71,5.43,36.86,31.41,1997.24,67392.0,86299.14,9.316
DAN,CN,2017 LSPL 春季赛,62,138,435,927,766,2119,80071,4141378,4985979.0,6310518.0,61,38,2239.1,23,0.623,1.02,2.26,7.13,15.2,12.56,34.74,35.76,1849.57,81737.36,103451.11,3.977
GG,US,2021 LCS 春季赛,11,37,59,135,294,337,20496,1041350,1057009.0,1678013.0,18,3,629.1,15,0.1667,0.61,2.06,3.28,7.5,16.33,18.72,32.58,1655.3,58722.72,93222.94,1.605
AHQ,TW,2017 全球总决赛,4,7,26,34,52,97,6618,360742,352951.0,556038.0,6,2,211.0,4,0.3333,0.67,1.17,4.33,5.67,8.67,16.17,31.36,1709.68,58825.17,92673.0,2.519
EDGY,CN,NEST2017全国电子竞技大赛,0,1,6,22,41,38,2217,124167,131890.0,234151.0,2,0,75.7,2,0.0,0.0,0.5,3.0,11.0,20.5,19.0,29.29,1640.25,65945.0,117075.5,1.463
SK,EU,2021 LEC 夏季赛,7,37,79,181,254,398,18696,967099,1054190.0,1478118.0,18,5,568.6,13,0.2778,0.39,2.06,4.39,10.06,14.11,22.11,32.88,1700.84,58566.11,82117.67,2.28
5R,TR,2021 TCL 夏季赛,16,49,120,243,214,609,20074,1105515,1157427.0,1584464.0,18,8,614.9,10,0.4444,0.89,2.72,6.67,13.5,11.89,33.83,32.65,1797.88,64301.5,88025.78,3.981
HKF,TW,KeSPA杯 2021,1,9,13,42,63,86,2709,153042,168931.0,248783.0,3,1,86.9,2,0.3333,0.33,3.0,4.33,14.0,21.0,28.67,31.17,1761.13,56310.33,82927.67,2.032
UPA,CN,2021季中发展挑战杯,3,12,33,88,119,224,6664,374086,509090.3,715990.8,6,1,214.1,5,0.1667,0.5,2.0,5.5,14.67,19.83,37.33,31.13,1747.25,84848.38,119331.8,2.622
WD,CN,2018 LDL 夏季赛,20,53,237,480,392,1068,31140,1749342,1684654.0,2523841.0,32,24,931.9,8,0.75,0.63,1.66,7.41,15.0,12.25,33.38,33.42,1877.18,52645.44,78870.03,3.949
