hero_name,position,matchType,pick_count,ban_count,win_count,matches_played,pick_rate,ban_rate,win_rate
Kalista,Ban,2018 LCK春季赛,0,87,0,227,0.0,0.3833,0.0
Karma,Ban,2018 LCK春季赛,0,13,0,227,0.0,0.0573,0.0
Karma,MID,2018 LCK春季赛,15,0,8,227,0.0661,0.0,0.5333
Karma,SUP,2018 LCK春季赛,2,0,1,227,0.0088,0.0,0.5
Kassadin,Ban,2018 LCK春季赛,0,4,0,227,0.0,0.0176,0.0
Kassadin,MID,2018 LCK春季赛,8,0,5,227,0.0352,0.0,0.625
Kassadin,TOP,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Kennen,Ban,2018 LCK春季赛,0,2,0,227,0.0,0.0088,0.0
Kennen,SUP,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Kennen,TOP,2018 LCK春季赛,2,0,1,227,0.0088,0.0,0.5
Khazix,Ban,2018 LCK春季赛,0,45,0,227,0.0,0.1982,0.0
Khazix,JUG,2018 LCK春季赛,45,0,22,227,0.1982,0.0,0.4889
Kogmaw,ADC,2018 LCK春季赛,30,0,12,227,0.1322,0.0,0.4
Kogmaw,Ban,2018 LCK春季赛,0,52,0,227,0.0,0.2291,0.0
Leblanc,Ban,2018 LCK春季赛,0,9,0,227,0.0,0.0396,0.0
Leblanc,MID,2018 LCK春季赛,4,0,4,227,0.0176,0.0,1.0
Leesin,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Leesin,JUG,2018 LCK春季赛,4,0,1,227,0.0176,0.0,0.25
Leona,Ban,2018 LCK春季赛,0,6,0,227,0.0,0.0264,0.0
Leona,SUP,2018 LCK春季赛,17,0,10,227,0.0749,0.0,0.5882
Lucian,MID,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Lucian,TOP,2018 LCK春季赛,3,0,0,227,0.0132,0.0,0.0
Lulu,SUP,2018 LCK春季赛,2,0,0,227,0.0088,0.0,0.0
Malphite,TOP,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Malzahar,Ban,2018 LCK春季赛,0,31,0,227,0.0,0.1366,0.0
Malzahar,MID,2018 LCK春季赛,35,0,18,227,0.1542,0.0,0.5143
Maokai,TOP,2018 LCK春季赛,7,0,4,227,0.0308,0.0,0.5714
Morgana,Ban,2018 LCK春季赛,0,4,0,227,0.0,0.0176,0.0
Morgana,SUP,2018 LCK春季赛,9,0,5,227,0.0396,0.0,0.5556
Nasus,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Nasus,TOP,2018 LCK春季赛,2,0,0,227,0.0088,0.0,0.0
Nidalee,Ban,2018 LCK春季赛,0,19,0,227,0.0,0.0837,0.0
Nidalee,JUG,2018 LCK春季赛,16,0,6,227,0.0705,0.0,0.375
Nocturne,JUG,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Olaf,Ban,2018 LCK春季赛,0,47,0,227,0.0,0.207,0.0
Olaf,JUG,2018 LCK春季赛,33,0,20,227,0.1454,0.0,0.6061
Orianna,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Orianna,MID,2018 LCK春季赛,5,0,0,227,0.022,0.0,0.0
Ornn,Ban,2018 LCK春季赛,0,35,0,227,0.0,0.1542,0.0
Ornn,SUP,2018 LCK春季赛,10,0,5,227,0.0441,0.0,0.5
Ornn,TOP,2018 LCK春季赛,59,0,24,227,0.2599,0.0,0.4068
Poppy,Ban,2018 LCK春季赛,0,3,0,227,0.0,0.0132,0.0
Poppy,JUG,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Poppy,TOP,2018 LCK春季赛,5,0,1,227,0.022,0.0,0.2
Rakan,Ban,2018 LCK春季赛,0,24,0,227,0.0,0.1057,0.0
Rakan,SUP,2018 LCK春季赛,59,0,32,227,0.2599,0.0,0.5424
Reksai,JUG,2018 LCK春季赛,2,0,0,227,0.0088,0.0,0.0
Renekton,TOP,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Rengar,Ban,2018 LCK春季赛,0,10,0,227,0.0,0.0441,0.0
Rengar,JUG,2018 LCK春季赛,12,0,6,227,0.0529,0.0,0.5
Riven,TOP,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Rumble,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Rumble,TOP,2018 LCK春季赛,2,0,1,227,0.0088,0.0,0.5
Ryze,Ban,2018 LCK春季赛,0,120,0,227,0.0,0.5286,0.0
Ryze,MID,2018 LCK春季赛,58,0,25,227,0.2555,0.0,0.431
Ryze,TOP,2018 LCK春季赛,10,0,5,227,0.0441,0.0,0.5
Sejuani,Ban,2018 LCK春季赛,0,115,0,227,0.0,0.5066,0.0
Sejuani,JUG,2018 LCK春季赛,99,0,57,227,0.4361,0.0,0.5758
Shen,Ban,2018 LCK春季赛,0,23,0,227,0.0,0.1013,0.0
Shen,SUP,2018 LCK春季赛,19,0,7,227,0.0837,0.0,0.3684
Shen,TOP,2018 LCK春季赛,4,0,0,227,0.0176,0.0,0.0
Shyvana,Ban,2018 LCK春季赛,0,5,0,227,0.0,0.022,0.0
Shyvana,JUG,2018 LCK春季赛,5,0,1,227,0.022,0.0,0.2
Sion,Ban,2018 LCK春季赛,0,51,0,227,0.0,0.2247,0.0
Sion,MID,2018 LCK春季赛,10,0,5,227,0.0441,0.0,0.5
Sion,TOP,2018 LCK春季赛,37,0,17,227,0.163,0.0,0.4595
Sivir,ADC,2018 LCK春季赛,11,0,4,227,0.0485,0.0,0.3636
Sivir,Ban,2018 LCK春季赛,0,7,0,227,0.0,0.0308,0.0
Skarner,Ban,2018 LCK春季赛,0,60,0,227,0.0,0.2643,0.0
Skarner,JUG,2018 LCK春季赛,50,0,22,227,0.2203,0.0,0.44
Soraka,SUP,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Swain,Ban,2018 LCK春季赛,0,31,0,227,0.0,0.1366,0.0
Swain,MID,2018 LCK春季赛,8,0,4,227,0.0352,0.0,0.5
Swain,TOP,2018 LCK春季赛,5,0,4,227,0.022,0.0,0.8
Syndra,Ban,2018 LCK春季赛,0,5,0,227,0.0,0.022,0.0
Syndra,MID,2018 LCK春季赛,10,0,3,227,0.0441,0.0,0.3
Tahmkench,Ban,2018 LCK春季赛,0,72,0,227,0.0,0.3172,0.0
Tahmkench,SUP,2018 LCK春季赛,87,0,35,227,0.3833,0.0,0.4023
Taliyah,Ban,2018 LCK春季赛,0,48,0,227,0.0,0.2115,0.0
Taliyah,MID,2018 LCK春季赛,53,0,29,227,0.2335,0.0,0.5472
Taric,Ban,2018 LCK春季赛,0,26,0,227,0.0,0.1145,0.0
Taric,SUP,2018 LCK春季赛,53,0,26,227,0.2335,0.0,0.4906
Thresh,Ban,2018 LCK春季赛,0,26,0,227,0.0,0.1145,0.0
Thresh,SUP,2018 LCK春季赛,27,0,13,227,0.1189,0.0,0.4815
Tristana,ADC,2018 LCK春季赛,48,0,20,227,0.2115,0.0,0.4167
Tristana,Ban,2018 LCK春季赛,0,17,0,227,0.0,0.0749,0.0
Trundle,Ban,2018 LCK春季赛,0,13,0,227,0.0,0.0573,0.0
Trundle,JUG,2018 LCK春季赛,6,0,2,227,0.0264,0.0,0.3333
Trundle,TOP,2018 LCK春季赛,10,0,4,227,0.0441,0.0,0.4
Twitch,ADC,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Varus,ADC,2018 LCK春季赛,83,0,45,227,0.3656,0.0,0.5422
Varus,Ban,2018 LCK春季赛,0,82,0,227,0.0,0.3612,0.0
Vayne,ADC,2018 LCK春季赛,5,0,1,227,0.022,0.0,0.2
Vayne,Ban,2018 LCK春季赛,0,3,0,227,0.0,0.0132,0.0
Veigar,Ban,2018 LCK春季赛,0,3,0,227,0.0,0.0132,0.0
Veigar,MID,2018 LCK春季赛,2,0,0,227,0.0088,0.0,0.0
Velkoz,Ban,2018 LCK春季赛,0,13,0,227,0.0,0.0573,0.0
Velkoz,MID,2018 LCK春季赛,10,0,7,227,0.0441,0.0,0.7
Viktor,MID,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Vladimir,Ban,2018 LCK春季赛,0,51,0,227,0.0,0.2247,0.0
Vladimir,MID,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Vladimir,TOP,2018 LCK春季赛,27,0,14,227,0.1189,0.0,0.5185
Xayah,ADC,2018 LCK春季赛,57,0,33,227,0.2511,0.0,0.5789
Xayah,Ban,2018 LCK春季赛,0,48,0,227,0.0,0.2115,0.0
Xerath,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Xerath,MID,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Xinzhao,JUG,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Yasuo,MID,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Zac,Ban,2018 LCK春季赛,0,53,0,227,0.0,0.2335,0.0
Zac,JUG,2018 LCK春季赛,56,0,29,227,0.2467,0.0,0.5179
Ziggs,MID,2018 LCK春季赛,4,0,1,227,0.0176,0.0,0.25
Zilean,Ban,2018 LCK春季赛,0,1,0,227,0.0,0.0044,0.0
Zilean,MID,2018 LCK春季赛,1,0,1,227,0.0044,0.0,1.0
Zilean,SUP,2018 LCK春季赛,1,0,0,227,0.0044,0.0,0.0
Zoe,Ban,2018 LCK春季赛,0,65,0,227,0.0,0.2863,0.0
Zoe,MID,2018 LCK春季赛,46,0,23,227,0.2026,0.0,0.5
Aatrox,Ban,2018 LCS 北美夏季赛,0,73,0,117,0.0,0.6239,0.0
Aatrox,JUG,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Aatrox,TOP,2018 LCS 北美夏季赛,15,0,12,117,0.1282,0.0,0.8
Ahri,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Ahri,MID,2018 LCS 北美夏季赛,2,0,2,117,0.0171,0.0,1.0
Akali,Ban,2018 LCS 北美夏季赛,0,37,0,117,0.0,0.3162,0.0
Akali,MID,2018 LCS 北美夏季赛,6,0,2,117,0.0513,0.0,0.3333
Alistar,Ban,2018 LCS 北美夏季赛,0,16,0,117,0.0,0.1368,0.0
Alistar,JUG,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Alistar,SUP,2018 LCS 北美夏季赛,26,0,10,117,0.2222,0.0,0.3846
Anivia,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Ashe,ADC,2018 LCS 北美夏季赛,17,0,7,117,0.1453,0.0,0.4118
Ashe,Ban,2018 LCS 北美夏季赛,0,7,0,117,0.0,0.0598,0.0
Aurelionsol,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Aurelionsol,MID,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Azir,Ban,2018 LCS 北美夏季赛,0,8,0,117,0.0,0.0684,0.0
Azir,MID,2018 LCS 北美夏季赛,7,0,3,117,0.0598,0.0,0.4286
Bard,SUP,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Brand,ADC,2018 LCS 北美夏季赛,4,0,0,117,0.0342,0.0,0.0
Brand,Ban,2018 LCS 北美夏季赛,0,6,0,117,0.0,0.0513,0.0
Brand,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Braum,Ban,2018 LCS 北美夏季赛,0,27,0,117,0.0,0.2308,0.0
Braum,JUG,2018 LCS 北美夏季赛,5,0,3,117,0.0427,0.0,0.6
Braum,SUP,2018 LCS 北美夏季赛,57,0,36,117,0.4872,0.0,0.6316
Caitlyn,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Camille,Ban,2018 LCS 北美夏季赛,0,14,0,117,0.0,0.1197,0.0
Camille,JUG,2018 LCS 北美夏季赛,10,0,6,117,0.0855,0.0,0.6
Camille,TOP,2018 LCS 北美夏季赛,7,0,3,117,0.0598,0.0,0.4286
Cassiopeia,Ban,2018 LCS 北美夏季赛,0,4,0,117,0.0,0.0342,0.0
Cassiopeia,MID,2018 LCS 北美夏季赛,4,0,2,117,0.0342,0.0,0.5
Chogath,Ban,2018 LCS 北美夏季赛,0,6,0,117,0.0,0.0513,0.0
Chogath,TOP,2018 LCS 北美夏季赛,20,0,6,117,0.1709,0.0,0.3
Corki,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Darius,Ban,2018 LCS 北美夏季赛,0,14,0,117,0.0,0.1197,0.0
Darius,MID,2018 LCS 北美夏季赛,2,0,2,117,0.0171,0.0,1.0
Darius,TOP,2018 LCS 北美夏季赛,7,0,4,117,0.0598,0.0,0.5714
Draven,ADC,2018 LCS 北美夏季赛,4,0,2,117,0.0342,0.0,0.5
Draven,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Drmundo,ADC,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Drmundo,Ban,2018 LCS 北美夏季赛,0,25,0,117,0.0,0.2137,0.0
Drmundo,TOP,2018 LCS 北美夏季赛,35,0,17,117,0.2991,0.0,0.4857
Ekko,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Elise,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Evelynn,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Evelynn,JUG,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Ezreal,ADC,2018 LCS 北美夏季赛,25,0,8,117,0.2137,0.0,0.32
Ezreal,Ban,2018 LCS 北美夏季赛,0,15,0,117,0.0,0.1282,0.0
Fiddlesticks,Ban,2018 LCS 北美夏季赛,0,3,0,117,0.0,0.0256,0.0
Fiddlesticks,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Fiddlesticks,SUP,2018 LCS 北美夏季赛,11,0,4,117,0.094,0.0,0.3636
Fiora,Ban,2018 LCS 北美夏季赛,0,5,0,117,0.0,0.0427,0.0
Fiora,TOP,2018 LCS 北美夏季赛,3,0,2,117,0.0256,0.0,0.6667
Fizz,Ban,2018 LCS 北美夏季赛,0,4,0,117,0.0,0.0342,0.0
Fizz,MID,2018 LCS 北美夏季赛,3,0,2,117,0.0256,0.0,0.6667
Galio,Ban,2018 LCS 北美夏季赛,0,13,0,117,0.0,0.1111,0.0
Galio,MID,2018 LCS 北美夏季赛,14,0,5,117,0.1197,0.0,0.3571
Gangplank,Ban,2018 LCS 北美夏季赛,0,41,0,117,0.0,0.3504,0.0
Gangplank,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Gangplank,TOP,2018 LCS 北美夏季赛,33,0,22,117,0.2821,0.0,0.6667
Gnar,Ban,2018 LCS 北美夏季赛,0,22,0,117,0.0,0.188,0.0
Gnar,TOP,2018 LCS 北美夏季赛,17,0,5,117,0.1453,0.0,0.2941
Gragas,Ban,2018 LCS 北美夏季赛,0,12,0,117,0.0,0.1026,0.0
Gragas,JUG,2018 LCS 北美夏季赛,20,0,11,117,0.1709,0.0,0.55
Gragas,SUP,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Gragas,TOP,2018 LCS 北美夏季赛,3,0,2,117,0.0256,0.0,0.6667
Graves,Ban,2018 LCS 北美夏季赛,0,17,0,117,0.0,0.1453,0.0
Graves,JUG,2018 LCS 北美夏季赛,20,0,13,117,0.1709,0.0,0.65
Hecarim,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Hecarim,JUG,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Heimerdinger,ADC,2018 LCS 北美夏季赛,7,0,2,117,0.0598,0.0,0.2857
Heimerdinger,Ban,2018 LCS 北美夏季赛,0,12,0,117,0.0,0.1026,0.0
Irelia,ADC,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Irelia,Ban,2018 LCS 北美夏季赛,0,19,0,117,0.0,0.1624,0.0
Irelia,MID,2018 LCS 北美夏季赛,14,0,10,117,0.1197,0.0,0.7143
Irelia,TOP,2018 LCS 北美夏季赛,3,0,0,117,0.0256,0.0,0.0
Jarvaniv,TOP,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Jax,Ban,2018 LCS 北美夏季赛,0,3,0,117,0.0,0.0256,0.0
Jax,TOP,2018 LCS 北美夏季赛,2,0,1,117,0.0171,0.0,0.5
Jayce,Ban,2018 LCS 北美夏季赛,0,8,0,117,0.0,0.0684,0.0
Jayce,TOP,2018 LCS 北美夏季赛,4,0,3,117,0.0342,0.0,0.75
Jhin,ADC,2018 LCS 北美夏季赛,19,0,11,117,0.1624,0.0,0.5789
Jhin,Ban,2018 LCS 北美夏季赛,0,4,0,117,0.0,0.0342,0.0
Kaisa,ADC,2018 LCS 北美夏季赛,37,0,23,117,0.3162,0.0,0.6216
Kaisa,Ban,2018 LCS 北美夏季赛,0,15,0,117,0.0,0.1282,0.0
Kaisa,MID,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Kalista,ADC,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Karma,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Karma,MID,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Karthus,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Karthus,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Kayle,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Kennen,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Kennen,TOP,2018 LCS 北美夏季赛,6,0,1,117,0.0513,0.0,0.1667
Khazix,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Kindred,Ban,2018 LCS 北美夏季赛,0,52,0,117,0.0,0.4444,0.0
Kindred,JUG,2018 LCS 北美夏季赛,32,0,13,117,0.2735,0.0,0.4063
Kled,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Kled,TOP,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Leblanc,Ban,2018 LCS 北美夏季赛,0,24,0,117,0.0,0.2051,0.0
Leblanc,MID,2018 LCS 北美夏季赛,7,0,5,117,0.0598,0.0,0.7143
Leesin,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Leesin,JUG,2018 LCS 北美夏季赛,4,0,1,117,0.0342,0.0,0.25
Leona,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Leona,SUP,2018 LCS 北美夏季赛,4,0,2,117,0.0342,0.0,0.5
Lissandra,MID,2018 LCS 北美夏季赛,2,0,2,117,0.0171,0.0,1.0
Lucian,ADC,2018 LCS 北美夏季赛,19,0,13,117,0.1624,0.0,0.6842
Lucian,Ban,2018 LCS 北美夏季赛,0,16,0,117,0.0,0.1368,0.0
Lucian,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Lulu,ADC,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Lulu,Ban,2018 LCS 北美夏季赛,0,8,0,117,0.0,0.0684,0.0
Lulu,MID,2018 LCS 北美夏季赛,9,0,4,117,0.0769,0.0,0.4444
Lulu,SUP,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Malphite,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Malphite,TOP,2018 LCS 北美夏季赛,2,0,1,117,0.0171,0.0,0.5
Malzahar,Ban,2018 LCS 北美夏季赛,0,3,0,117,0.0,0.0256,0.0
Malzahar,MID,2018 LCS 北美夏季赛,10,0,6,117,0.0855,0.0,0.6
Missfortune,ADC,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Mordekaiser,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Morgana,ADC,2018 LCS 北美夏季赛,2,0,2,117,0.0171,0.0,1.0
Morgana,Ban,2018 LCS 北美夏季赛,0,47,0,117,0.0,0.4017,0.0
Morgana,MID,2018 LCS 北美夏季赛,2,0,1,117,0.0171,0.0,0.5
Morgana,SUP,2018 LCS 北美夏季赛,18,0,8,117,0.1538,0.0,0.4444
Nami,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Nami,SUP,2018 LCS 北美夏季赛,2,0,2,117,0.0171,0.0,1.0
Nautilus,SUP,2018 LCS 北美夏季赛,3,0,0,117,0.0256,0.0,0.0
Nocturne,Ban,2018 LCS 北美夏季赛,0,67,0,117,0.0,0.5726,0.0
Nocturne,JUG,2018 LCS 北美夏季赛,17,0,6,117,0.1453,0.0,0.3529
Nunu,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Nunu,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Olaf,Ban,2018 LCS 北美夏季赛,0,20,0,117,0.0,0.1709,0.0
Olaf,JUG,2018 LCS 北美夏季赛,9,0,8,117,0.0769,0.0,0.8889
Orianna,Ban,2018 LCS 北美夏季赛,0,5,0,117,0.0,0.0427,0.0
Orianna,MID,2018 LCS 北美夏季赛,20,0,9,117,0.1709,0.0,0.45
Ornn,Ban,2018 LCS 北美夏季赛,0,14,0,117,0.0,0.1197,0.0
Ornn,TOP,2018 LCS 北美夏季赛,26,0,12,117,0.2222,0.0,0.4615
Poppy,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Poppy,JUG,2018 LCS 北美夏季赛,4,0,1,117,0.0342,0.0,0.25
Poppy,TOP,2018 LCS 北美夏季赛,4,0,2,117,0.0342,0.0,0.5
Pyke,Ban,2018 LCS 北美夏季赛,0,8,0,117,0.0,0.0684,0.0
Pyke,SUP,2018 LCS 北美夏季赛,10,0,5,117,0.0855,0.0,0.5
Quinn,ADC,2018 LCS 北美夏季赛,5,0,3,117,0.0427,0.0,0.6
Quinn,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Rakan,Ban,2018 LCS 北美夏季赛,0,61,0,117,0.0,0.5214,0.0
Rakan,JUG,2018 LCS 北美夏季赛,3,0,2,117,0.0256,0.0,0.6667
Rakan,SUP,2018 LCS 北美夏季赛,31,0,15,117,0.265,0.0,0.4839
Renekton,Ban,2018 LCS 北美夏季赛,0,5,0,117,0.0,0.0427,0.0
Renekton,MID,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Renekton,TOP,2018 LCS 北美夏季赛,5,0,2,117,0.0427,0.0,0.4
Rengar,JUG,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Rumble,Ban,2018 LCS 北美夏季赛,0,14,0,117,0.0,0.1197,0.0
Rumble,TOP,2018 LCS 北美夏季赛,13,0,7,117,0.1111,0.0,0.5385
Ryze,Ban,2018 LCS 北美夏季赛,0,12,0,117,0.0,0.1026,0.0
Ryze,MID,2018 LCS 北美夏季赛,24,0,11,117,0.2051,0.0,0.4583
Ryze,TOP,2018 LCS 北美夏季赛,3,0,1,117,0.0256,0.0,0.3333
Sejuani,Ban,2018 LCS 北美夏季赛,0,11,0,117,0.0,0.094,0.0
Sejuani,JUG,2018 LCS 北美夏季赛,33,0,18,117,0.2821,0.0,0.5455
Shen,Ban,2018 LCS 北美夏季赛,0,18,0,117,0.0,0.1538,0.0
Shen,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Shen,SUP,2018 LCS 北美夏季赛,17,0,7,117,0.1453,0.0,0.4118
Shen,TOP,2018 LCS 北美夏季赛,5,0,2,117,0.0427,0.0,0.4
Singed,Ban,2018 LCS 北美夏季赛,0,3,0,117,0.0,0.0256,0.0
Singed,TOP,2018 LCS 北美夏季赛,3,0,2,117,0.0256,0.0,0.6667
Sion,TOP,2018 LCS 北美夏季赛,9,0,7,117,0.0769,0.0,0.7778
Skarner,Ban,2018 LCS 北美夏季赛,0,3,0,117,0.0,0.0256,0.0
Skarner,JUG,2018 LCS 北美夏季赛,2,0,1,117,0.0171,0.0,0.5
Soraka,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Soraka,SUP,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Swain,ADC,2018 LCS 北美夏季赛,9,0,4,117,0.0769,0.0,0.4444
Swain,Ban,2018 LCS 北美夏季赛,0,27,0,117,0.0,0.2308,0.0
Swain,MID,2018 LCS 北美夏季赛,10,0,3,117,0.0855,0.0,0.3
Syndra,Ban,2018 LCS 北美夏季赛,0,21,0,117,0.0,0.1795,0.0
Syndra,MID,2018 LCS 北美夏季赛,19,0,12,117,0.1624,0.0,0.6316
Tahmkench,Ban,2018 LCS 北美夏季赛,0,26,0,117,0.0,0.2222,0.0
Tahmkench,JUG,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Tahmkench,SUP,2018 LCS 北美夏季赛,39,0,19,117,0.3333,0.0,0.4872
Taliyah,Ban,2018 LCS 北美夏季赛,0,62,0,117,0.0,0.5299,0.0
Taliyah,JUG,2018 LCS 北美夏季赛,3,0,1,117,0.0256,0.0,0.3333
Taliyah,MID,2018 LCS 北美夏季赛,8,0,3,117,0.0684,0.0,0.375
Talon,Ban,2018 LCS 北美夏季赛,0,6,0,117,0.0,0.0513,0.0
Talon,MID,2018 LCS 北美夏季赛,5,0,4,117,0.0427,0.0,0.8
Taric,Ban,2018 LCS 北美夏季赛,0,4,0,117,0.0,0.0342,0.0
Thresh,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Thresh,SUP,2018 LCS 北美夏季赛,5,0,3,117,0.0427,0.0,0.6
Tristana,ADC,2018 LCS 北美夏季赛,8,0,3,117,0.0684,0.0,0.375
Tristana,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Tristana,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Trundle,Ban,2018 LCS 北美夏季赛,0,21,0,117,0.0,0.1795,0.0
Trundle,JUG,2018 LCS 北美夏季赛,48,0,22,117,0.4103,0.0,0.4583
Twitch,ADC,2018 LCS 北美夏季赛,2,0,0,117,0.0171,0.0,0.0
Varus,ADC,2018 LCS 北美夏季赛,39,0,22,117,0.3333,0.0,0.5641
Varus,Ban,2018 LCS 北美夏季赛,0,44,0,117,0.0,0.3761,0.0
Velkoz,Ban,2018 LCS 北美夏季赛,0,1,0,117,0.0,0.0085,0.0
Velkoz,MID,2018 LCS 北美夏季赛,1,0,1,117,0.0085,0.0,1.0
Viktor,Ban,2018 LCS 北美夏季赛,0,2,0,117,0.0,0.0171,0.0
Viktor,MID,2018 LCS 北美夏季赛,4,0,3,117,0.0342,0.0,0.75
Vladimir,ADC,2018 LCS 北美夏季赛,7,0,2,117,0.0598,0.0,0.2857
Vladimir,Ban,2018 LCS 北美夏季赛,0,5,0,117,0.0,0.0427,0.0
Vladimir,MID,2018 LCS 北美夏季赛,4,0,3,117,0.0342,0.0,0.75
Vladimir,TOP,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Xayah,ADC,2018 LCS 北美夏季赛,25,0,14,117,0.2137,0.0,0.56
Xayah,Ban,2018 LCS 北美夏季赛,0,9,0,117,0.0,0.0769,0.0
Xayah,MID,2018 LCS 北美夏季赛,1,0,0,117,0.0085,0.0,0.0
Xinzhao,Ban,2018 LCS 北美夏季赛,0,5,0,117,0.0,0.0427,0.0
