player_name,team,region,matchType,position,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
Hang,LNG,CN,2023 德玛西亚杯,SUP,5,5,12,67,16602,21846.8,17178.0,2,1,56.0,1,0.5,2.5,2.5,6.0,1.2,296.46,10923.4,8589.0,3.4
Iwandy,WE,CN,2023 德玛西亚杯,SUP,0,2,20,62,15484,10167.6,28392.2,2,2,61.7,0,1.0,0.0,1.0,10.0,1.0,250.96,5083.8,14196.1,10.0
Jinjiao,LGD,CN,2023 德玛西亚杯,SUP,3,9,27,31,14589,13841.8,35808.5,2,1,58.0,1,0.5,1.5,4.5,13.5,0.53,251.53,6920.9,17904.25,3.333
Jwei,UP,CN,2023 德玛西亚杯,SUP,0,3,3,33,5313,3151.2,10149.0,1,0,26.2,1,0.0,0.0,3.0,3.0,1.26,202.79,3151.2,10149.0,1.0
Kael,AL,CN,2023 德玛西亚杯,SUP,0,3,2,36,5209,3842.0,9989.5,1,0,26.7,1,0.0,0.0,3.0,2.0,1.35,195.09,3842.0,9989.5,0.667
Life,FPX,CN,2023 德玛西亚杯,SUP,1,4,11,64,14173,21059.5,16767.5,2,1,58.9,1,0.5,0.5,2.0,5.5,1.09,240.63,10529.75,8383.75,3.0
Mark,LNG,CN,2023 德玛西亚杯,SUP,0,6,5,243,17165,11854.3,23148.6,2,0,63.3,2,0.0,0.0,3.0,2.5,3.84,271.17,5927.15,11574.3,0.833
Meiko,TES,CN,2023 德玛西亚杯,SUP,7,3,31,250,22023,24546.0,35480.0,2,2,58.9,0,1.0,3.5,1.5,15.5,4.24,373.9,12273.0,17740.0,12.667
Ming,RNG,CN,2023 德玛西亚杯,SUP,0,1,12,42,14551,8654.1,20852.0,2,2,57.5,0,1.0,0.0,0.5,6.0,0.73,253.06,4327.05,10426.0,6.0
Minghai,MJ,CN,2023 德玛西亚杯,SUP,1,7,16,58,11502,10200.9,25186.8,2,1,45.2,1,0.5,0.5,3.5,8.0,1.28,254.47,5100.45,12593.4,2.429
Missing,JDG,CN,2023 德玛西亚杯,SUP,1,33,101,257,74188,69807.2,156817.7,10,6,316.8,4,0.6,0.1,3.3,10.1,0.81,234.18,6980.72,15681.77,3.091
On,BLG,CN,2023 德玛西亚杯,SUP,8,9,78,160,52417,44702.8,86010.8,7,6,178.2,1,0.8571,1.14,1.29,11.14,0.9,294.15,6386.11,12287.26,9.556
Ppgod,OMG,CN,2023 德玛西亚杯,SUP,1,3,21,65,14313,9217.8,24632.5,2,1,59.1,1,0.5,0.5,1.5,10.5,1.1,242.18,4608.9,12316.25,7.333
Qiuqiu,TT,CN,2023 德玛西亚杯,SUP,2,3,29,79,16655,11244.3,28164.3,2,2,59.5,0,1.0,1.0,1.5,14.5,1.33,279.92,5622.15,14082.15,10.333
Teng,EQX,CN,2023 德玛西亚杯,SUP,1,9,7,33,6007,6450.1,19182.0,1,0,25.7,1,0.0,1.0,9.0,7.0,1.28,233.74,6450.1,19182.0,0.889
Vampire,EDG,CN,2023 德玛西亚杯,SUP,5,3,12,17,10624,7603.4,13927.2,1,0,37.7,1,0.0,5.0,3.0,12.0,0.45,281.8,7603.4,13927.2,5.667
Vinay,MAX,CN,2023 德玛西亚杯,SUP,1,11,35,77,16651,11249.0,35298.5,2,1,69.6,1,0.5,0.5,5.5,17.5,1.11,239.24,5624.5,17649.25,3.273
Wednesday,RST,CN,2023 德玛西亚杯,SUP,1,15,10,62,10105,9982.3,38655.9,2,0,46.3,2,0.0,0.5,7.5,5.0,1.34,218.25,4991.15,19327.95,0.733
Wind,BUG,CN,2023 德玛西亚杯,SUP,2,9,18,90,16187,13424.8,42705.6,2,1,69.1,1,0.5,1.0,4.5,9.0,1.3,234.25,6712.4,21352.8,2.222
Wink,IG,CN,2023 德玛西亚杯,SUP,5,4,33,129,21372,33393.7,24434.7,2,2,64.8,0,1.0,2.5,2.0,16.5,1.99,329.81,16696.85,12217.35,9.5
Zhuo,NIP,CN,2023 德玛西亚杯,SUP,3,2,36,98,20596,11430.3,27571.4,2,2,72.4,0,1.0,1.5,1.0,18.0,1.35,284.48,5715.15,13785.7,19.5
Zorah,RA,CN,2023 德玛西亚杯,SUP,2,3,33,59,15306,9663.3,23917.2,2,2,54.0,0,1.0,1.0,1.5,16.5,1.09,283.44,4831.65,11958.6,11.667
Crisp,WBG,CN,2023LPL全球总决赛资格赛,SUP,4,18,99,299,60804,32239.9,95865.5,9,6,245.2,3,0.6667,0.44,2.0,11.0,1.22,247.98,3582.21,10651.72,5.722
Meiko,EDG,CN,2023LPL全球总决赛资格赛,SUP,3,19,22,129,25576,18432.8,65386.3,4,1,122.6,3,0.25,0.75,4.75,5.5,1.05,208.61,4608.2,16346.58,1.316
Corejj,TL,US,2023全球总决赛,SUP,1,10,8,86,15266,7428.4,34114.0,2,0,68.1,2,0.0,0.5,5.0,4.0,1.26,224.17,3714.2,17057.0,0.9
Crisp,WBG,CN,2023全球总决赛,SUP,14,38,162,480,126590,95578.6,167366.5,16,11,505.6,5,0.6875,0.88,2.38,10.13,0.95,250.38,5973.66,10460.41,4.632
Delight,GEN,KR,2023全球总决赛,SUP,2,4,29,69,16936,8568.0,31537.9,2,2,63.6,0,1.0,1.0,2.0,14.5,1.08,266.29,4284.0,15768.95,7.75
Hang,LNG,CN,2023全球总决赛,SUP,2,19,66,262,55768,30451.1,101686.1,8,5,236.5,3,0.625,0.25,2.38,8.25,1.11,235.81,3806.39,12710.76,3.579
Hylissang,MDK,EU,2023全球总决赛,SUP,2,8,15,82,16589,10645.6,52303.3,2,0,72.7,2,0.0,1.0,4.0,7.5,1.13,228.18,5322.8,26151.65,2.125
Kellin,DK,KR,2023全球总决赛,SUP,3,17,23,129,31928,15924.1,79696.9,4,0,152.0,4,0.0,0.75,4.25,5.75,0.85,210.05,3981.03,19924.23,1.529
Keria,T1,KR,2023全球总决赛,SUP,9,15,102,295,84063,75836.1,100637.4,11,9,325.6,2,0.8182,0.82,1.36,9.27,0.91,258.18,6894.19,9148.85,7.4
Labrov,BDS,FR,2023全球总决赛,SUP,1,13,14,127,23791,13497.5,55062.8,4,0,108.0,4,0.0,0.25,3.25,3.5,1.18,220.29,3374.38,13765.7,1.154
Lehends,KT,KR,2023全球总决赛,SUP,0,13,34,183,36179,19193.1,72436.8,5,1,161.9,4,0.2,0.0,2.6,6.8,1.13,223.47,3838.62,14487.36,2.615
Mikyx,G2,EU,2023全球总决赛,SUP,0,14,8,67,12102,8608.2,36803.0,2,0,59.6,2,0.0,0.0,7.0,4.0,1.12,203.05,4304.1,18401.5,0.571
On,BLG,CN,2023全球总决赛,SUP,5,25,93,603,93729,52628.4,179999.2,11,5,365.3,6,0.4545,0.45,2.27,8.45,1.65,256.58,4784.4,16363.56,3.92
Palette,GAM,VN,2023全球总决赛,SUP,2,19,31,262,43126,21782.0,71684.8,7,2,187.3,5,0.2857,0.29,2.71,4.43,1.4,230.25,3111.71,10240.69,1.737
Trymbi,FNC,EU,2023全球总决赛,SUP,4,17,40,137,32173,18763.5,77383.2,4,2,133.4,2,0.5,1.0,4.25,10.0,1.03,241.18,4690.88,19345.8,2.588
Zven,C9,US,2023全球总决赛,SUP,0,4,0,37,4779,3859.6,13897.9,1,0,22.4,1,0.0,0.0,4.0,0.0,1.65,213.35,3859.6,13897.9,0.0
Bie,TW,VN,2023全球总决赛 入围赛,SUP,1,3,25,117,24475,13778.4,29050.6,3,2,103.7,1,0.6667,0.33,1.0,8.33,1.13,236.02,4592.8,9683.53,8.667
Harp,DFM,JP,2023全球总决赛 入围赛,SUP,0,6,9,60,11571,7954.7,21955.3,2,0,55.5,2,0.0,0.0,3.0,4.5,1.08,208.49,3977.35,10977.65,1.5
Labrov,BDS,FR,2023全球总决赛 入围赛,SUP,3,20,79,234,57198,36361.1,157185.7,7,5,245.1,2,0.7143,0.43,2.86,11.29,0.95,233.37,5194.44,22455.1,4.1
Lyonz,R7,MX,2023全球总决赛 入围赛,SUP,0,9,7,71,11678,8440.7,29032.3,2,0,57.6,2,0.0,0.0,4.5,3.5,1.23,202.74,4220.35,14516.15,0.778
Palette,GAM,VN,2023全球总决赛 入围赛,SUP,9,20,85,321,63760,40125.7,131820.1,8,5,261.3,3,0.625,1.13,2.5,10.63,1.23,244.01,5015.71,16477.51,4.7
Shiauc,CFO,TW,2023全球总决赛 入围赛,SUP,6,16,51,185,38918,24237.6,72511.4,5,3,158.9,2,0.6,1.2,3.2,10.2,1.16,244.92,4847.52,14502.28,3.563
Woody,PSG,HK,2023全球总决赛 入围赛,SUP,6,7,52,155,32322,18209.2,48438.8,4,4,124.2,0,1.0,1.5,1.75,13.0,1.25,260.24,4552.3,12109.7,8.286
Hang,LNG,CN,2024 LPL全球总决赛资格赛,SUP,0,7,44,93,23506,15236.9,53965.4,3,3,91.2,0,1.0,0.0,2.33,14.67,1.02,257.74,5078.97,17988.47,6.286
Missing,JDG,CN,2024 LPL全球总决赛资格赛,SUP,5,39,84,351,78468,58381.0,224303.5,10,5,315.1,5,0.5,0.5,3.9,8.4,1.11,249.03,5838.1,22430.35,2.282
Blgon,BLG,CN,2024 LPL春季赛,SUP,5,5,29,99,21468,25298.1,46565.8,2,2,75.6,0,1.0,2.5,2.5,14.5,1.31,283.97,12649.05,23282.9,6.8
Crisp,WBG,CN,2024 LPL春季赛,SUP,21,75,210,1132,225056,186902.8,373987.8,26,13,904.3,13,0.5,0.81,2.88,8.08,1.25,248.87,7188.57,14384.15,3.08
Hang,LNG,CN,2024 LPL春季赛,SUP,9,37,127,683,103810,67953.8,191486.0,12,7,383.8,5,0.5833,0.75,3.08,10.58,1.78,270.48,5662.82,15957.17,3.676
Igwink,IG,CN,2024 LPL春季赛,SUP,0,7,17,208,21775,18564.5,46757.8,3,1,82.4,2,0.3333,0.0,2.33,5.67,2.52,264.26,6188.17,15585.93,2.429
Iwandy,WE,CN,2024 LPL春季赛,SUP,15,96,204,1382,254627,179058.8,529639.5,30,16,1020.1,14,0.5333,0.5,3.2,6.8,1.35,249.61,5968.63,17654.65,2.281
Jinjiao,LGD,CN,2024 LPL春季赛,SUP,13,73,160,1525,179958,126990.0,391626.5,20,6,683.0,14,0.3,0.65,3.65,8.0,2.23,263.48,6349.5,19581.33,2.37
Jwei,UP,CN,2024 LPL春季赛,SUP,9,61,107,1276,155846,124261.0,338222.3,20,4,636.4,16,0.2,0.45,3.05,5.35,2.01,244.89,6213.05,16911.12,1.902
Kael,AL,CN,2024 LPL春季赛,SUP,22,41,203,1350,178353,123466.2,295520.1,20,8,678.4,12,0.4,1.1,2.05,10.15,1.99,262.9,6173.31,14776.01,5.488
Life,FPX,CN,2024 LPL春季赛,SUP,20,62,176,1295,176015,175226.7,307238.9,21,13,645.8,8,0.619,0.95,2.95,8.38,2.01,272.55,8344.13,14630.42,3.161
Mark,LNG,CN,2024 LPL春季赛,SUP,6,10,61,569,69067,34935.8,104665.4,8,4,256.8,4,0.5,0.75,1.25,7.63,2.22,268.95,4366.98,13083.18,6.7
Meiko,TES,CN,2024 LPL春季赛,SUP,19,66,255,1033,204032,173915.6,384902.1,25,17,768.3,8,0.68,0.76,2.64,10.2,1.34,265.56,6956.62,15396.08,4.152
Ming,RNG,CN,2024 LPL春季赛,SUP,10,69,132,936,138078,91382.1,307121.2,17,3,567.4,14,0.1765,0.59,4.06,7.76,1.65,243.35,5375.42,18065.95,2.058
Missing,JDG,CN,2024 LPL春季赛,SUP,15,92,262,1286,243745,213071.7,442289.9,30,17,966.8,13,0.5667,0.5,3.07,8.73,1.33,252.12,7102.39,14743.0,3.011
On,BLG,CN,2024 LPL春季赛,SUP,9,45,178,603,141842,117513.4,265090.7,16,12,531.1,4,0.75,0.56,2.81,11.13,1.14,267.07,7344.59,16568.17,4.156
Ppgod,OMG,CN,2024 LPL春季赛,SUP,14,50,142,1082,142836,90590.7,302092.5,18,10,536.2,8,0.5556,0.78,2.78,7.89,2.02,266.39,5032.82,16782.92,3.12
Qiuqiu,TT,CN,2024 LPL春季赛,SUP,13,41,132,839,136226,96285.1,242669.3,16,9,533.1,7,0.5625,0.81,2.56,8.25,1.57,255.54,6017.82,15166.83,3.537
Shiauc,RA,CN,2024 LPL春季赛,SUP,2,9,8,162,13742,6191.2,26825.7,2,0,55.9,2,0.0,1.0,4.5,4.0,2.9,245.83,3095.6,13412.85,1.111
Ttqiuqiu,TT,CN,2024 LPL春季赛,SUP,0,5,6,37,15056,5304.9,27227.8,2,0,73.7,2,0.0,0.0,2.5,3.0,0.5,204.29,2652.45,13613.9,1.2
Vampire,EDG,CN,2024 LPL春季赛,SUP,10,74,124,1094,154641,101565.7,314162.7,19,4,626.1,15,0.2105,0.53,3.89,6.53,1.75,246.99,5345.56,16534.88,1.811
Wink,IG,CN,2024 LPL春季赛,SUP,17,53,171,1004,166492,120720.3,298588.4,20,10,642.0,10,0.5,0.85,2.65,8.55,1.56,259.33,6036.02,14929.42,3.547
Zhuo,NIP,CN,2024 LPL春季赛,SUP,11,68,272,1244,208702,137505.2,343854.0,25,13,816.2,12,0.52,0.44,2.72,10.88,1.52,255.7,5500.21,13754.16,4.162
Zorah,RA,CN,2024 LPL春季赛,SUP,8,59,135,1141,145590,100050.1,302828.5,17,6,591.2,11,0.3529,0.47,3.47,7.94,1.93,246.26,5885.3,17813.44,2.424
Ackerman,EST,MX,2024 MSI 入围赛,SUP,2,6,18,76,13063,14087.8,25479.2,2,0,53.4,2,0.0,1.0,3.0,9.0,1.42,244.63,7043.9,12739.6,3.333
Busio,FLY,US,2024 MSI 入围赛,SUP,1,10,4,57,9868,9742.4,28729.1,2,0,45.5,2,0.0,0.5,5.0,2.0,1.25,216.88,4871.2,14364.55,0.5
Elio,GAM,VN,2024 MSI 入围赛,SUP,8,32,56,283,57942,51705.8,118229.8,7,2,240.2,5,0.2857,1.14,4.57,8.0,1.18,241.22,7386.54,16889.97,2.0
Jun,FNC,EU,2024 MSI 入围赛,SUP,6,7,22,104,22202,15641.5,41650.9,3,1,86.2,2,0.3333,2.0,2.33,7.33,1.21,257.56,5213.83,13883.63,4.0
Redbert,LLL,BR,2024 MSI 入围赛,SUP,2,16,17,40,14460,15394.5,55845.4,2,0,61.7,2,0.0,1.0,8.0,8.5,0.65,234.36,7697.25,27922.7,1.188
Woody,PSG,HK,2024 MSI 入围赛,SUP,11,18,77,663,67064,70430.8,116906.0,7,5,226.9,2,0.7143,1.57,2.57,11.0,2.92,295.57,10061.54,16700.86,4.889
Corejj,TL,US,2024 MSI 季中冠军赛,SUP,10,17,81,251,62677,43753.6,89091.3,8,4,247.0,4,0.5,1.25,2.13,10.13,1.02,253.75,5469.2,11136.41,5.353
Jun,FNC,EU,2024 MSI 季中冠军赛,SUP,3,11,23,140,25484,25566.5,47153.8,3,0,100.1,3,0.0,1.0,3.67,7.67,1.4,254.59,8522.17,15717.93,2.364
Keria,T1,KR,2024 MSI 季中冠军赛,SUP,19,30,83,715,84471,94380.8,172050.6,10,5,309.4,5,0.5,1.9,3.0,8.3,2.31,273.02,9438.08,17205.06,3.4
Meiko,TES,CN,2024 MSI 季中冠军赛,SUP,11,13,84,412,64285,65688.0,113969.2,8,5,230.1,3,0.625,1.38,1.63,10.5,1.79,279.38,8211.0,14246.15,7.308
Mikyx,G2,EU,2024 MSI 季中冠军赛,SUP,6,18,68,161,46346,47871.9,87390.9,6,3,178.8,3,0.5,1.0,3.0,11.33,0.9,259.21,7978.65,14565.15,4.111
On,BLG,CN,2024 MSI 季中冠军赛,SUP,8,51,99,758,100478,104849.5,206567.1,11,4,382.6,7,0.3636,0.73,4.64,9.0,1.98,262.62,9531.77,18778.83,2.098
Woody,PSG,HK,2024 MSI 季中冠军赛,SUP,9,30,54,363,55034,57338.2,92266.5,8,2,213.9,6,0.25,1.13,3.75,6.75,1.7,257.29,7167.28,11533.31,2.1
Crisp,WBG,CN,2024LPL夏季赛,SUP,18,104,237,1233,219564,140519.0,634834.6,29,13,917.1,16,0.4483,0.62,3.59,8.17,1.34,239.41,4845.48,21890.85,2.452
Feather,TT,CN,2024LPL夏季赛,SUP,12,74,242,691,159896,104820.8,404219.9,20,13,637.2,7,0.65,0.6,3.7,12.1,1.08,250.94,5241.04,20211.0,3.432
Hang,LNG,CN,2024LPL夏季赛,SUP,11,72,219,1441,189857,119771.3,448678.7,23,15,737.9,8,0.6522,0.48,3.13,9.52,1.95,257.29,5207.45,19507.77,3.194
Iwandy,RNG,CN,2024LPL夏季赛,SUP,2,24,51,241,55878,39387.5,213478.3,7,1,245.6,6,0.1429,0.29,3.43,7.29,0.98,227.52,5626.79,30496.9,2.208
Jinjiao,LGD,CN,2024LPL夏季赛,SUP,16,78,128,518,131545,91676.5,405745.6,16,6,559.1,10,0.375,1.0,4.88,8.0,0.93,235.28,5729.78,25359.1,1.846
Jwei,RA,CN,2024LPL夏季赛,SUP,6,62,146,652,134879,92910.5,351694.8,18,8,583.5,10,0.4444,0.33,3.44,8.11,1.12,231.16,5161.69,19538.6,2.452
Kael,AL,CN,2024LPL夏季赛,SUP,15,72,222,926,177073,136767.6,405942.0,22,14,688.9,8,0.6364,0.68,3.27,10.09,1.34,257.04,6216.71,18451.91,3.292
Life,FPX,CN,2024LPL夏季赛,SUP,28,86,212,790,183043,132421.6,497897.4,22,10,732.2,12,0.4545,1.27,3.91,9.64,1.08,249.99,6019.16,22631.7,2.791
Mark,WE,CN,2024LPL夏季赛,SUP,7,51,108,588,109499,72607.4,274620.8,14,6,465.5,8,0.4286,0.5,3.64,7.71,1.26,235.23,5186.24,19615.77,2.255
Meiko,TES,CN,2024LPL夏季赛,SUP,23,56,190,1210,170318,110735.8,410010.1,21,16,625.5,5,0.7619,1.1,2.67,9.05,1.93,272.29,5273.13,19524.29,3.804
Ming,RNG,CN,2024LPL夏季赛,SUP,3,23,44,216,46770,26454.5,133187.9,6,0,208.1,6,0.0,0.5,3.83,7.33,1.04,224.75,4409.08,22197.98,2.043
Missing,JDG,CN,2024LPL夏季赛,SUP,11,49,182,605,135989,83133.2,320153.2,17,13,534.7,4,0.7647,0.65,2.88,10.71,1.13,254.33,4890.19,18832.54,3.939
Niket,UP,CN,2024LPL夏季赛,SUP,14,59,148,707,143044,86903.0,389597.9,18,6,604.3,12,0.3333,0.78,3.28,8.22,1.17,236.71,4827.94,21644.33,2.746
On,BLG,CN,2024LPL夏季赛,SUP,20,67,219,1234,170884,138573.2,457806.4,19,13,593.0,6,0.6842,1.05,3.53,11.53,2.08,288.17,7293.33,24095.07,3.567
Ppgod,OMG,CN,2024LPL夏季赛,SUP,7,66,171,606,129094,90927.0,352086.1,16,8,541.6,8,0.5,0.44,4.13,10.69,1.12,238.36,5682.94,22005.38,2.697
Qiuqiu,TT,CN,2024LPL夏季赛,SUP,0,10,7,76,14286,6087.6,42054.6,2,0,69.0,2,0.0,0.0,5.0,3.5,1.1,207.04,3043.8,21027.3,0.7
Tangyuan,RNG,CN,2024LPL夏季赛,SUP,0,22,33,92,21976,14444.5,66134.2,3,1,94.7,2,0.3333,0.0,7.33,11.0,0.97,232.06,4814.83,22044.73,1.5
Vampire,IG,CN,2024LPL夏季赛,SUP,9,81,149,745,157721,107139.2,380339.5,21,6,658.3,15,0.2857,0.43,3.86,7.1,1.13,239.59,5101.87,18111.4,1.951
Wink,EDG,CN,2024LPL夏季赛,SUP,7,44,105,935,118580,72187.9,299660.8,14,5,469.9,9,0.3571,0.5,3.14,7.5,1.99,252.35,5156.28,21404.34,2.545
Zhuo,NIP,CN,2024LPL夏季赛,SUP,28,112,262,1766,269500,207878.3,687090.8,34,15,1087.0,19,0.4412,0.82,3.29,7.71,1.62,247.93,6114.07,20208.55,2.589
Alvaro,MDK,EU,2024全球总决赛,SUP,0,7,7,62,12063,6751.0,40977.1,2,0,58.5,2,0.0,0.0,3.5,3.5,1.06,206.21,3375.5,20488.55,1.0
Busio,FLY,US,2024全球总决赛,SUP,9,32,80,378,80979,50737.2,151813.2,10,4,344.0,6,0.4,0.9,3.2,8.0,1.1,235.4,5073.72,15181.32,2.781
Corejj,TL,US,2024全球总决赛,SUP,2,17,54,212,49513,34898.6,89909.4,6,3,212.0,3,0.5,0.33,2.83,9.0,1.0,233.55,5816.43,14984.9,3.294
Crisp,WBG,CN,2024全球总决赛,SUP,4,24,102,340,72376,47747.9,138856.9,8,5,300.6,3,0.625,0.5,3.0,12.75,1.13,240.77,5968.49,17357.11,4.417
Delight,HLE,KR,2024全球总决赛,SUP,0,2,14,57,10986,7837.9,18865.7,1,1,45.7,0,1.0,0.0,2.0,14.0,1.25,240.39,7837.9,18865.7,7.0
Elio,GAM,VN,2024全球总决赛,SUP,5,25,66,305,57144,40149.7,124270.2,8,3,245.6,5,0.375,0.63,3.13,8.25,1.24,232.67,5018.71,15533.78,2.84
Hang,LNG,CN,2024全球总决赛,SUP,1,9,46,116,28723,19578.2,43538.6,3,3,111.3,0,1.0,0.33,3.0,15.33,1.04,258.07,6526.07,14512.87,5.222
Jun,FNC,EU,2024全球总决赛,SUP,0,12,31,139,25504,14627.5,51318.3,4,1,116.2,3,0.25,0.0,3.0,7.75,1.2,219.48,3656.88,12829.58,2.583
Keria,T1,KR,2024全球总决赛,SUP,8,24,113,448,98232,77430.2,162580.6,12,9,385.0,3,0.75,0.67,2.0,9.42,1.16,255.15,6452.52,13548.38,5.042
Kuri,PNG,BR,2024全球总决赛,SUP,1,7,11,73,13224,11458.8,27959.1,2,0,58.6,2,0.0,0.5,3.5,5.5,1.25,225.67,5729.4,13979.55,1.714
Lehends,GEN,KR,2024全球总决赛,SUP,4,25,45,188,44449,29699.9,94052.0,6,2,190.3,4,0.3333,0.67,4.17,7.5,0.99,233.57,4949.98,15675.33,1.96
Meiko,TES,CN,2024全球总决赛,SUP,2,11,42,92,25915,22095.8,52776.4,3,2,108.1,1,0.6667,0.67,3.67,14.0,0.85,239.73,7365.27,17592.13,4.0
Mikyx,G2,EU,2024全球总决赛,SUP,0,4,10,35,8910,3795.4,21295.1,1,1,35.6,0,1.0,0.0,4.0,10.0,0.98,250.28,3795.4,21295.1,2.5
Moham,DK,KR,2024全球总决赛,SUP,0,3,10,41,8032,5774.1,17339.1,1,1,35.6,0,1.0,0.0,3.0,10.0,1.15,225.62,5774.1,17339.1,3.333
On,BLG,CN,2024全球总决赛,SUP,7,33,102,381,83740,50264.6,152128.1,10,8,355.8,2,0.8,0.7,3.3,10.2,1.07,235.36,5026.46,15212.81,3.303
Woody,PSG,HK,2024全球总决赛,SUP,2,11,26,91,21429,11687.6,48343.4,3,0,92.3,3,0.0,0.67,3.67,8.67,0.99,232.17,3895.87,16114.47,2.545
100 Eyla,100,US,2024全球总决赛 入围赛,SUP,3,5,28,60,15911,12187.6,27813.0,2,2,56.9,0,1.0,1.5,2.5,14.0,1.05,279.63,6093.8,13906.5,6.2
Bie,VKE,VN,2024全球总决赛 入围赛,SUP,0,8,10,62,14438,9626.4,36216.1,2,0,67.8,2,0.0,0.0,4.0,5.0,0.91,212.95,4813.2,18108.05,1.25
Eyla,100,US,2024全球总决赛 入围赛,SUP,0,12,7,68,12203,7980.0,31436.8,2,0,57.4,2,0.0,0.0,6.0,3.5,1.18,212.6,3990.0,15718.4,0.583
Kuri,PNG,BR,2024全球总决赛 入围赛,SUP,0,24,83,279,63317,58894.0,130751.9,8,5,264.0,3,0.625,0.0,3.0,10.38,1.06,239.84,7361.75,16343.99,3.458
Lyonz,R7,MX,2024全球总决赛 入围赛,SUP,5,18,56,184,41661,29890.4,84031.1,5,2,180.2,3,0.4,1.0,3.6,11.2,1.02,231.19,5978.08,16806.22,3.389
Vsta,SHG,JP,2024全球总决赛 入围赛,SUP,4,9,10,60,13494,13285.0,29681.3,2,0,54.8,2,0.0,2.0,4.5,5.0,1.09,246.24,6642.5,14840.65,1.556
Woody,PSG,HK,2024全球总决赛 入围赛,SUP,1,8,28,108,23503,14670.4,40383.0,3,1,103.8,2,0.3333,0.33,2.67,9.33,1.04,226.43,4890.13,13461.0,3.625
Bible,DK.C,KR,KeSPA杯 2021,SUP,7,24,57,168,38304,25027.0,76316.0,5,4,151.6,1,0.8,1.4,4.8,11.4,1.11,252.66,5005.4,15263.2,2.667
Cresho,WPE.PH,PH,KeSPA杯 2021,SUP,1,10,9,77,10473,8126.0,25955.0,2,0,48.5,2,0.0,0.5,5.0,4.5,1.59,215.94,4063.0,12977.5,1.0
Epoch,HKF,TW,KeSPA杯 2021,SUP,3,12,17,122,19743,15067.0,37170.0,3,1,86.9,2,0.3333,1.0,4.0,5.67,1.4,227.19,5022.33,12390.0,1.667
Hh,SBT,KR,KeSPA杯 2021,SUP,3,5,31,65,14488,12403.0,26550.0,2,2,55.5,0,1.0,1.5,2.5,15.5,1.17,261.05,6201.5,13275.0,6.8
Korea,DKJH,KR,KeSPA杯 2021,SUP,2,15,20,127,20974,12855.0,44687.0,3,1,90.5,2,0.3333,0.67,5.0,6.67,1.4,231.76,4285.0,14895.67,1.467
Loopy,BRO.C,KR,KeSPA杯 2021,SUP,5,25,78,213,45867,42695.0,87103.0,6,3,188.5,3,0.5,0.83,4.17,13.0,1.13,243.33,7115.83,14517.17,3.32
Piero,DRX.C,KR,KeSPA杯 2021,SUP,2,12,16,44,13400,7164.0,22836.0,2,0,58.0,2,0.0,1.0,6.0,8.0,0.76,231.03,3582.0,11418.0,1.5
Rebel,KT.C,KR,KeSPA杯 2021,SUP,2,4,18,110,22290,11923.0,30118.0,3,1,97.3,2,0.3333,0.67,1.33,6.0,1.13,229.09,3974.33,10039.33,5.0
Sive,SEK,KR,KeSPA杯 2021,SUP,1,9,41,109,22300,11117.0,41887.0,3,2,94.7,1,0.6667,0.33,3.0,13.67,1.15,235.48,3705.67,13962.33,4.667
Wuy,WBGY,CN,KeSPA杯 2021,SUP,3,22,73,246,48158,26535.0,75019.0,7,4,200.9,3,0.5714,0.43,3.14,10.43,1.22,239.71,3790.71,10717.0,3.455
Yawang,LNGA,CN,KeSPA杯 2021,SUP,2,10,37,120,22231,13282.0,37542.0,3,1,94.5,2,0.3333,0.67,3.33,12.33,1.27,235.25,4427.33,12514.0,3.9
Asper,T1,KR,KeSPA杯2020,SUP,2,5,10,53,12911,9852.0,22685.0,2,0,59.2,2,0.0,1.0,2.5,5.0,0.9,218.09,4926.0,11342.5,2.4
Becca,DRX,KR,KeSPA杯2020,SUP,0,6,9,91,13937,8523.0,26712.0,2,1,64.4,1,0.5,0.0,3.0,4.5,1.41,216.41,4261.5,13356.0,1.5
Beryl,DK,KR,KeSPA杯2020,SUP,3,7,46,178,30860,26302.0,45018.0,4,4,118.8,0,1.0,0.75,1.75,11.5,1.5,259.76,6575.5,11254.5,7.0
Crescent,BRO,KR,KeSPA杯2020,SUP,0,3,6,37,7188,2696.0,15468.0,1,0,35.7,1,0.0,0.0,3.0,6.0,1.04,201.34,2696.0,15468.0,2.0
Effort,FOX,KR,KeSPA杯2020,SUP,3,26,36,190,36243,22035.0,83657.0,5,1,167.8,4,0.2,0.6,5.2,7.2,1.13,215.99,4407.0,16731.4,1.5
Kellin,NS,KR,KeSPA杯2020,SUP,2,10,22,97,20537,8489.0,30245.0,3,2,89.1,1,0.6667,0.67,3.33,7.33,1.09,230.49,2829.67,10081.67,2.4
Khael,GEN,KR,KeSPA杯2020,SUP,8,18,21,133,28724,31607.0,49667.0,4,1,125.4,3,0.25,2.0,4.5,5.25,1.06,229.06,7901.75,12416.75,1.611
Lehends,KDF,KR,KeSPA杯2020,SUP,0,7,9,91,14815,11901.0,25972.0,2,0,69.1,2,0.0,0.0,3.5,4.5,1.32,214.4,5950.5,12986.0,1.286
