Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,Team1_player1_name,Team1_player1_position,Team1_player1_kills,Team1_player1_deaths,Team1_player1_assists,Team1_player1_CS,Team1_player1_gold,Team1_player1_damage,Team1_player1_tanking,Team1_player2_name,Team1_player2_position,Team1_player2_kills,Team1_player2_deaths,Team1_player2_assists,Team1_player2_CS,Team1_player2_gold,Team1_player2_damage,Team1_player2_tanking,Team1_player3_name,Team1_player3_position,Team1_player3_kills,Team1_player3_deaths,Team1_player3_assists,Team1_player3_CS,Team1_player3_gold,Team1_player3_damage,Team1_player3_tanking,Team1_player4_name,Team1_player4_position,Team1_player4_kills,Team1_player4_deaths,Team1_player4_assists,Team1_player4_CS,Team1_player4_gold,Team1_player4_damage,Team1_player4_tanking,Team1_player5_name,Team1_player5_position,Team1_player5_kills,Team1_player5_deaths,Team1_player5_assists,Team1_player5_CS,Team1_player5_gold,Team1_player5_damage,Team1_player5_tanking,Team2_player1_name,Team2_player1_position,Team2_player1_kills,Team2_player1_deaths,Team2_player1_assists,Team2_player1_CS,Team2_player1_gold,Team2_player1_damage,Team2_player1_tanking,Team2_player2_name,Team2_player2_position,Team2_player2_kills,Team2_player2_deaths,Team2_player2_assists,Team2_player2_CS,Team2_player2_gold,Team2_player2_damage,Team2_player2_tanking,Team2_player3_name,Team2_player3_position,Team2_player3_kills,Team2_player3_deaths,Team2_player3_assists,Team2_player3_CS,Team2_player3_gold,Team2_player3_damage,Team2_player3_tanking,Team2_player4_name,Team2_player4_position,Team2_player4_kills,Team2_player4_deaths,Team2_player4_assists,Team2_player4_CS,Team2_player4_gold,Team2_player4_damage,Team2_player4_tanking,Team2_player5_name,Team2_player5_position,Team2_player5_kills,Team2_player5_deaths,Team2_player5_assists,Team2_player5_CS,Team2_player5_gold,Team2_player5_damage,Team2_player5_tanking
FLY,US,FOX,US,2018 LCS 北美夏季赛,2,49.7,Flame,TOP,3,5,5,380,16319,14575.0,29435.0,Santorin,JUG,2,8,11,229,14752,16279.0,34070.0,Keane,MID,5,6,5,388,17049,18656.0,20670.0,Wildturtle,ADC,5,5,6,443,18750,24786.0,24349.0,Kwon,SUP,1,7,8,72,10342,5632.0,21783.0,Huni,TOP,8,4,17,447,24518,34980.0,26511.0,Dardoch,JUG,4,5,14,260,18562,9238.0,45380.0,Damonte,MID,9,3,15,489,23999,21770.0,18994.0,Lost,ADC,8,1,12,487,23715,24310.0,23077.0,Smoothie,SUP,2,3,22,94,14302,5847.0,19333.0
C9,US,TSM,US,2018 LCS 北美夏季赛,7,235.1,Licorice,TOP,11,17,37,1930,85798,101356.0,191748.0,Svenskeren,JUG,20,21,42,1425,86587,95479.0,192743.0,Goldenglue,MID,16,9,45,2201,93716,146880.0,73721.0,Jensen,ADC,29,17,28,2255,101300,130148.0,90615.0,Smoothie,SUP,6,13,59,326,59659,44065.0,81191.0,Hauntzer,TOP,11,16,35,2225,92130,107910.0,186327.0,Grig,JUG,10,18,45,1134,73742,47407.0,194888.0,Bjergsen,MID,23,16,25,2025,89551,96563.0,132377.0,Zven,ADC,28,13,28,2289,100742,159191.0,102584.0,Mithy,SUP,5,19,46,400,56383,26491.0,99018.0
FOX,US,TSM,US,2018 LCS 北美夏季赛,8,267.4,Huni,TOP,13,23,36,2287,103477,133815.0,191053.0,Dardoch,JUG,24,20,45,1580,96355,93692.0,203849.0,Damonte,MID,24,18,29,2621,109972,111353.0,107186.0,Lost,ADC,22,10,38,2504,111853,121019.0,72927.0,Smoothie,SUP,0,13,58,376,63006,35152.0,107048.0,Hauntzer,TOP,20,20,41,2420,106619,142897.0,188218.0,Grig,JUG,13,15,39,1269,83332,40260.0,227535.0,Bjergsen,MID,31,14,24,2526,108642,119446.0,112009.0,Zven,ADC,17,19,35,2526,109767,134190.0,96318.0,Mithy,SUP,3,15,50,353,63256,30668.0,90110.0
CLG,US,OPT,US,2018 LCS 北美夏季赛,2,79.0,Darshan,TOP,2,3,10,682,28900,31534.0,72145.0,Reignover,JUG,2,3,12,393,24090,13341.0,65075.0,Huhi,MID,10,2,8,838,34304,31615.0,21755.0,Stixxay,ADC,5,1,7,806,33168,31477.0,23082.0,Biofrost,SUP,2,1,14,89,19288,8119.0,20082.0,Allorim,TOP,3,8,2,702,30501,34181.0,59487.0,Gate,JUG,0,3,7,448,25700,17162.0,40724.0,Powerofevil,MID,5,4,3,960,35709,38643.0,35684.0,Arrow,ADC,2,3,3,686,28983,26862.0,15759.0,Big,SUP,0,3,2,118,18025,11229.0,20104.0
CG,US,FLY,US,2018 LCS 北美夏季赛,2,75.6,Solo,TOP,5,6,7,707,32504,55145.0,46249.0,Lira,JUG,5,8,6,396,23564,31287.0,42045.0,Febiven,MID,0,8,11,652,25260,26155.0,43193.0,Apollo,ADC,5,8,6,701,29166,33383.0,21938.0,Hakuho,SUP,5,10,4,44,16169,14776.0,26138.0,Flame,TOP,6,5,16,672,31959,32823.0,62247.0,Santorin,JUG,7,4,24,342,26985,14818.0,79683.0,Keane,MID,9,4,13,584,30565,37081.0,35233.0,Wildturtle,ADC,15,2,19,753,36900,43022.0,27521.0,Jayj,SUP,3,5,19,151,21367,8458.0,42889.0
100,US,FLY,US,2018 LCS 北美夏季赛,6,209.5,Ssumday,TOP,26,8,48,1752,88541,104379.0,154650.0,Meteos,JUG,14,15,43,1107,72245,49287.0,165291.0,Ryu,MID,30,13,48,1831,88969,110836.0,80739.0,Cody Sun,ADC,27,10,46,2015,94168,116452.0,77102.0,Aphromoo,SUP,3,12,69,296,52892,30535.0,90507.0,Flame,TOP,13,26,23,1750,78161,88321.0,149115.0,Santorin,JUG,12,12,25,929,61361,40605.0,172648.0,Keane,MID,17,21,28,1951,80793,118801.0,93690.0,Wildturtle,ADC,14,14,22,2112,85575,111086.0,77903.0,Jayj,SUP,2,27,33,285,45006,29032.0,109079.0
FLY,US,OPT,US,2018 LCS 北美夏季赛,2,84.1,Flame,TOP,9,5,6,806,37376,43521.0,57028.0,Santorin,JUG,1,5,16,265,22739,12197.0,58238.0,Keane,MID,7,6,13,681,31552,40825.0,32354.0,Wildturtle,ADC,4,6,11,773,34190,40140.0,38613.0,Kwon,SUP,3,6,14,176,22208,11834.0,49734.0,Dhokla,TOP,8,5,13,744,35098,38167.0,67323.0,Akaadian,JUG,2,8,18,388,25407,18472.0,79810.0,Powerofevil,MID,6,4,18,769,33453,52104.0,37088.0,Arrow,ADC,11,2,13,730,37084,52558.0,22061.0,Big,SUP,1,5,25,41,20736,11999.0,26420.0
FOX,US,GG,US,2018 LCS 北美夏季赛,2,67.1,Huni,TOP,3,6,21,640,29289,47582.0,49434.0,Dardoch,JUG,14,3,12,452,29183,34288.0,35821.0,Fenix,MID,6,6,15,585,27391,22166.0,34363.0,Altec,ADC,9,2,10,574,27154,33445.0,30066.0,Feng,SUP,1,7,19,82,16262,8652.0,23574.0,Lourlo,TOP,9,6,3,624,27087,30300.0,53395.0,Contractz,JUG,7,9,12,359,22041,23438.0,53259.0,Mickey,MID,6,7,12,582,25156,37046.0,45561.0,Deftly,ADC,2,4,6,609,24069,17009.0,26449.0,Matt,SUP,0,7,8,33,13814,8908.0,23002.0
CG,US,TL,US,2018 LCS 北美夏季赛,2,59.2,Solo,TOP,2,1,5,551,23480,28384.0,37970.0,Lira,JUG,3,1,6,312,19007,9438.0,45540.0,Febiven,MID,2,1,6,512,21472,17958.0,19762.0,Apollo,ADC,6,4,4,541,23996,23267.0,21764.0,Hakuho,SUP,1,4,12,67,14859,15738.0,18873.0,Impact,TOP,3,2,5,531,22567,20395.0,41032.0,Xmithie,JUG,1,2,6,359,19421,7634.0,44183.0,Pobelter,MID,2,2,4,576,22981,21729.0,18818.0,Doublelift,ADC,4,4,3,603,24915,23483.0,18078.0,Olleh,SUP,1,4,9,44,15376,15901.0,19587.0
100,US,TL,US,2018 LCS 北美夏季赛,6,212.7,Ssumday,TOP,12,9,11,1975,83047,95421.0,180164.0,Meteos,JUG,7,13,27,1188,67041,39320.0,174442.0,Ryu,MID,13,14,17,1786,75670,107301.0,88902.0,Cody Sun,ADC,7,15,21,1868,76483,110787.0,64959.0,Aphromoo,SUP,1,20,25,333,46612,21552.0,96346.0,Impact,TOP,11,6,42,1668,79160,88687.0,153578.0,Xmithie,JUG,12,9,45,1116,70248,59425.0,162218.0,Pobelter,MID,16,7,35,2046,88456,109049.0,68983.0,Doublelift,ADC,28,4,32,2268,98755,132838.0,62547.0,Olleh,SUP,4,14,55,310,56178,41672.0,97449.0
C9,US,GG,US,2018 LCS 北美夏季赛,1,49.3,Licorice,TOP,1,1,3,491,20249,12191.0,25701.0,Svenskeren,JUG,1,5,4,234,14873,9482.0,29753.0,Goldenglue,MID,3,2,2,487,21391,31627.0,23963.0,Keith,ADC,1,3,2,458,20060,28417.0,20087.0,Zeyzal,SUP,0,4,4,89,12158,3592.0,22208.0,Lourlo,TOP,1,0,9,478,19864,17172.0,15868.0,Contractz,JUG,1,1,11,153,13630,6743.0,27253.0,Mickey,MID,4,1,9,455,20357,18534.0,26498.0,Deftly,ADC,7,2,4,556,23554,30873.0,20008.0,Matt,SUP,2,2,11,133,13305,9868.0,27250.0
TL,US,TSM,US,2018 LCS 北美夏季赛,2,64.6,Impact,TOP,5,4,5,615,25352,29730.0,37006.0,Xmithie,JUG,2,6,7,375,20555,10523.0,45106.0,Pobelter,MID,1,6,10,535,21820,21191.0,33557.0,Doublelift,ADC,6,3,7,719,30482,25946.0,17792.0,Olleh,SUP,3,5,10,93,16049,12606.0,25811.0,Hauntzer,TOP,1,5,11,616,26166,18936.0,34313.0,Grig,JUG,4,2,16,300,20870,11205.0,46903.0,Bjergsen,MID,14,2,7,598,28750,32433.0,26331.0,Zven,ADC,3,4,14,622,25960,35504.0,34923.0,Mithy,SUP,2,4,11,93,15817,9750.0,17906.0
C9,US,CG,US,2018 LCS 北美夏季赛,2,71.0,Licorice,TOP,6,0,13,693,29426,38595.0,71970.0,Blaber,JUG,3,7,16,415,24487,24779.0,61398.0,Jensen,MID,9,2,10,635,27937,41671.0,20401.0,Sneaky,ADC,7,7,11,583,27209,40528.0,23413.0,Zeyzal,SUP,1,6,16,158,17805,10823.0,27841.0,Solo,TOP,5,2,13,594,25182,27811.0,52085.0,Lira,JUG,4,2,15,437,24210,25563.0,49185.0,Febiven,MID,3,8,11,544,23790,28947.0,43485.0,Apollo,ADC,8,6,7,632,27541,38281.0,31853.0,Hakuho,SUP,2,8,16,44,16364,14519.0,25609.0
CG,US,TSM,US,2018 LCS 北美夏季赛,2,80.4,Solo,TOP,2,7,12,700,29277,42655.0,59840.0,Lira,JUG,6,6,13,438,27352,14525.0,51145.0,Febiven,MID,6,3,13,738,31034,43373.0,37649.0,Apollo,ADC,10,3,9,772,34187,37212.0,28487.0,Hakuho,SUP,0,5,22,106,20586,11485.0,29053.0,Hauntzer,TOP,5,5,9,785,32185,36155.0,66099.0,Grig,JUG,2,4,13,371,23907,10580.0,65023.0,Bjergsen,MID,9,5,9,779,33067,38678.0,42298.0,Zven,ADC,7,3,8,787,33854,50682.0,35885.0,Mithy,SUP,1,7,15,61,18724,17373.0,23170.0
GG,US,OPT,US,2018 LCS 北美夏季赛,2,93.5,Lourlo,TOP,1,3,5,948,40289,41208.0,73427.0,Contractz,JUG,2,5,7,602,32212,25497.0,71880.0,Mickey,MID,4,2,5,775,34233,42052.0,59709.0,Deftly,ADC,5,1,5,839,36151,28387.0,28564.0,Matt,SUP,1,4,9,90,20547,10046.0,46384.0,Dhokla,TOP,3,3,5,938,37610,48589.0,58796.0,Akaadian,JUG,2,2,8,583,31188,21639.0,52038.0,Powerofevil,MID,6,3,5,965,40787,70108.0,26547.0,Arrow,ADC,4,1,8,763,34976,63290.0,21281.0,Big,SUP,0,4,8,159,21954,10162.0,40286.0
100,US,TSM,US,2018 LCS 北美夏季赛,7,265.8,Ssumday,TOP,25,11,34,2231,105229,153044.0,285620.0,Anda,JUG,12,17,42,1191,82198,59800.0,186670.0,Ryu,MID,15,13,47,2278,99962,149044.0,116350.0,Cody Sun,ADC,23,8,36,2746,115407,151952.0,95027.0,Aphromoo,SUP,6,24,48,314,60226,35151.0,149667.0,Hauntzer,TOP,13,17,37,2230,98442,131834.0,238602.0,Grig,JUG,15,16,34,1386,85980,65945.0,215384.0,Bjergsen,MID,19,11,43,2498,105256,162764.0,96439.0,Zven,ADC,20,15,35,2608,114279,226376.0,101328.0,Mithy,SUP,6,22,46,442,66055,57588.0,114815.0
C9,US,FOX,US,2018 LCS 北美夏季赛,2,73.5,Licorice,TOP,16,8,5,746,36353,46304.0,60894.0,Blaber,JUG,3,7,15,397,24293,19334.0,64983.0,Jensen,MID,6,7,15,593,27747,43798.0,30264.0,Sneaky,ADC,4,5,18,617,27720,31826.0,26489.0,Zeyzal,SUP,2,6,15,76,17623,11543.0,24009.0,Huni,TOP,4,8,11,656,28479,33031.0,55560.0,Dardoch,JUG,8,6,12,256,22975,17979.0,58817.0,Fenix,MID,4,3,15,583,26298,31427.0,19797.0,Altec,ADC,11,5,8,783,34521,52467.0,34519.0,Feng,SUP,6,9,18,68,19023,14334.0,39715.0
CLG,US,FLY,US,2018 LCS 北美夏季赛,2,72.5,Darshan,TOP,1,9,6,568,23072,17758.0,50424.0,Reignover,JUG,3,7,10,386,22317,24050.0,48478.0,Huhi,MID,4,8,5,658,25397,25530.0,28648.0,Stixxay,ADC,6,5,4,742,28842,39043.0,31235.0,Biofrost,SUP,1,5,11,126,16287,12418.0,32568.0,Flame,TOP,7,4,10,689,31368,33619.0,48868.0,Santorin,JUG,12,3,14,424,28528,27957.0,65217.0,Keane,MID,7,3,11,600,29421,31153.0,27179.0,Wildturtle,ADC,7,2,15,629,30714,44864.0,17607.0,Jayj,SUP,1,3,21,156,20550,9432.0,36865.0
CG,US,GG,US,2018 LCS 北美夏季赛,2,78.2,Solo,TOP,7,6,6,731,33036,33035.0,54760.0,Lira,JUG,8,7,8,400,26652,21015.0,66629.0,Febiven,MID,5,4,13,727,31498,39260.0,34691.0,Apollo,ADC,2,8,10,649,30074,32424.0,31489.0,Hakuho,SUP,2,9,14,97,19335,17675.0,34084.0,Lourlo,TOP,4,2,11,634,27871,25560.0,53073.0,Contractz,JUG,7,10,14,391,24685,28498.0,60723.0,Mickey,MID,9,6,13,854,34620,48223.0,52230.0,Deftly,ADC,12,1,12,800,35739,41900.0,19701.0,Matt,SUP,2,5,25,29,18595,16511.0,23416.0
CLG,US,TL,US,2018 LCS 北美夏季赛,2,55.0,Darshan,TOP,1,5,4,409,16929,15749.0,32858.0,Reignover,JUG,2,3,4,207,14741,8152.0,24746.0,Huhi,MID,0,3,4,523,19174,18817.0,30456.0,Stixxay,ADC,3,5,2,497,19544,16204.0,19295.0,Biofrost,SUP,0,4,4,79,11638,8388.0,16230.0,Impact,TOP,4,2,14,507,23897,24264.0,24238.0,Xmithie,JUG,2,1,12,338,19761,8326.0,47130.0,Pobelter,MID,4,1,12,505,23297,18351.0,21239.0,Doublelift,ADC,9,1,5,577,25638,27511.0,18049.0,Olleh,SUP,1,1,11,136,15730,8282.0,16750.0
FLY,US,TL,US,2018 LCS 北美夏季赛,2,62.9,Flame,TOP,5,2,11,534,24867,25628.0,32977.0,Santorin,JUG,8,4,16,261,21251,13825.0,55303.0,Keane,MID,8,4,16,520,25019,29920.0,23225.0,Wildturtle,ADC,11,5,12,614,28762,38462.0,23590.0,Jayj,SUP,0,3,19,107,16659,9183.0,31218.0,Impact,TOP,4,7,7,563,25135,27557.0,34903.0,Xmithie,JUG,3,6,9,372,21377,17753.0,51027.0,Pobelter,MID,6,4,5,599,25247,24651.0,17193.0,Doublelift,ADC,5,5,5,632,26080,30587.0,24702.0,Olleh,SUP,0,10,11,107,13847,10078.0,37303.0
FOX,US,OPT,US,2018 LCS 北美夏季赛,2,75.3,Huni,TOP,6,7,7,767,31546,32450.0,53068.0,Dardoch,JUG,2,8,12,295,20631,16682.0,58289.0,Damonte,MID,6,4,6,603,26313,49466.0,36709.0,Lost,ADC,2,5,8,674,27145,32871.0,38634.0,Smoothie,SUP,2,1,9,132,17199,7167.0,31491.0,Allorim,TOP,7,2,12,640,30254,36167.0,55237.0,Akaadian,JUG,1,7,11,263,23071,14465.0,51625.0,Powerofevil,MID,11,6,9,768,35325,73205.0,38731.0,Arrow,ADC,5,1,12,629,30985,32739.0,26840.0,Big,SUP,1,2,15,66,17631,13107.0,25383.0
100,US,C9,US,2018 LCS 北美夏季赛,2,69.2,Ssumday,TOP,3,5,7,625,26600,31248.0,49458.0,Anda,JUG,4,5,12,363,23238,19424.0,48533.0,Ryu,MID,3,7,11,499,23455,33681.0,33898.0,Cody Sun,ADC,11,2,5,630,29090,33847.0,21059.0,Aphromoo,SUP,1,8,13,115,16187,7898.0,33564.0,Licorice,TOP,7,2,8,677,29629,36189.0,53760.0,Svenskeren,JUG,2,7,18,347,21706,13369.0,65101.0,Goldenglue,MID,8,6,9,614,26589,24289.0,31647.0,Keith,ADC,7,5,8,677,28011,38415.0,23868.0,Zeyzal,SUP,3,2,18,97,17416,17864.0,23327.0
100,US,GG,US,2018 LCS 北美夏季赛,2,58.3,Ssumday,TOP,4,4,2,651,27540,25356.0,37541.0,Anda,JUG,6,8,7,262,19143,8425.0,51554.0,Ryu,MID,4,5,7,505,21991,27486.0,26685.0,Cody Sun,ADC,2,5,5,596,23667,14588.0,19998.0,Aphromoo,SUP,0,6,8,18,13593,6005.0,16204.0,Lourlo,TOP,8,4,11,449,22416,15996.0,26894.0,Contractz,JUG,3,7,17,270,18295,21416.0,44341.0,Mickey,MID,9,2,9,556,23808,24002.0,18603.0,Deftly,ADC,5,0,10,599,24090,18904.0,11376.0,Matt,SUP,3,3,15,83,14752,17051.0,20299.0
C9,US,OPT,US,2018 LCS 北美夏季赛,2,71.8,Licorice,TOP,0,7,12,705,28040,22279.0,55306.0,Svenskeren,JUG,4,4,10,396,23868,20962.0,55483.0,Goldenglue,MID,4,3,8,743,30027,28237.0,16944.0,Keith,ADC,5,7,6,715,30333,30786.0,28857.0,Zeyzal,SUP,1,6,10,92,16679,10713.0,21955.0,Dhokla,TOP,1,5,12,556,25214,26748.0,50092.0,Akaadian,JUG,3,2,16,345,22795,12429.0,58750.0,Powerofevil,MID,12,4,10,770,32815,37792.0,28639.0,Arrow,ADC,10,2,12,667,31302,37279.0,20885.0,Big,SUP,1,2,14,66,15812,6421.0,19069.0
100,US,CG,US,2018 LCS 北美夏季赛,2,107.4,Ssumday,TOP,14,1,16,1092,52032,55820.0,68439.0,Meteos,JUG,5,5,20,401,32766,29199.0,68435.0,Ryu,MID,8,7,20,769,38935,55543.0,42591.0,Cody Sun,ADC,11,3,18,1224,51683,75922.0,58521.0,Aphromoo,SUP,2,7,28,129,27898,15575.0,66676.0,Solo,TOP,2,13,9,754,34235,38066.0,97624.0,Moon,JUG,2,7,16,492,31136,15413.0,90207.0,Febiven,MID,8,4,11,861,38313,48739.0,28938.0,Piglet,ADC,10,7,8,1015,44604,97605.0,45724.0,Vulcan,SUP,1,9,13,136,24450,34948.0,40535.0
CLG,US,TSM,US,2018 LCS 北美夏季赛,2,81.0,Darshan,TOP,3,4,5,579,24328,21788.0,65281.0,Reignover,JUG,0,6,10,441,24241,13900.0,45670.0,Huhi,MID,3,3,5,730,28003,31014.0,30874.0,Stixxay,ADC,6,4,2,885,34345,40964.0,32638.0,Biofrost,SUP,0,6,7,113,15794,7960.0,31350.0,Hauntzer,TOP,4,3,11,867,36162,43983.0,56810.0,Grig,JUG,4,1,13,401,26899,16149.0,58188.0,Bjergsen,MID,7,3,12,783,35057,33439.0,26781.0,Zven,ADC,8,1,12,855,37755,50847.0,16828.0,Mithy,SUP,0,4,16,116,18976,8537.0,29731.0
CG,US,FOX,US,2018 LCS 北美夏季赛,1,30.3,Solo,TOP,1,7,2,279,11047,9454.0,25699.0,Lira,JUG,2,4,1,169,9713,8815.0,22243.0,Febiven,MID,0,3,0,302,10500,15168.0,13782.0,Apollo,ADC,0,3,0,287,10453,10055.0,11791.0,Hakuho,SUP,0,2,0,60,6173,3384.0,16085.0,Huni,TOP,5,1,8,312,15668,21213.0,19120.0,Dardoch,JUG,1,2,12,139,9655,7714.0,24611.0,Damonte,MID,5,0,4,342,14471,14672.0,8109.0,Lost,ADC,8,0,4,265,14921,20743.0,5252.0,Smoothie,SUP,0,0,14,71,8753,4923.0,16111.0
C9,US,CLG,US,2018 LCS 北美夏季赛,2,79.0,Licorice,TOP,6,3,4,774,34252,50969.0,57542.0,Blaber,JUG,2,9,12,397,25135,25158.0,69069.0,Jensen,MID,6,4,8,749,31432,48058.0,23780.0,Sneaky,ADC,6,4,11,900,36953,51743.0,24212.0,Zeyzal,SUP,1,5,13,135,19126,12155.0,40656.0,Darshan,TOP,2,4,8,648,28075,34056.0,66554.0,Reignover,JUG,4,6,17,339,24405,18460.0,106524.0,Huhi,MID,5,3,16,763,31764,44424.0,25769.0,Stixxay,ADC,11,2,9,846,36735,43315.0,25739.0,Biofrost,SUP,3,6,20,111,21011,11836.0,27339.0
FLY,US,TSM,US,2018 LCS 北美夏季赛,3,91.1,Flame,TOP,2,5,7,828,33500,24066.0,53306.0,Santorin,JUG,2,6,10,449,26448,13534.0,68387.0,Keane,MID,2,7,5,711,29388,31947.0,41145.0,Wildturtle,ADC,6,6,3,844,33503,38529.0,29801.0,Jayj,SUP,3,7,6,113,20044,10252.0,33355.0,Hauntzer,TOP,12,3,7,917,40813,43849.0,42009.0,Grig,JUG,3,3,17,486,30615,9866.0,72682.0,Bjergsen,MID,9,2,14,924,39672,35786.0,30740.0,Zven,ADC,7,2,14,931,40840,50310.0,24778.0,Mithy,SUP,0,5,12,176,22545,8668.0,31486.0
GG,US,TL,US,2018 LCS 北美夏季赛,2,63.6,Lourlo,TOP,10,2,8,605,27494,34063.0,41416.0,Contractz,JUG,9,9,12,337,22393,18253.0,50726.0,Mickey,MID,5,4,19,509,24229,36475.0,28141.0,Deftly,ADC,7,0,18,600,27049,52267.0,16590.0,Matt,SUP,5,5,20,73,16720,23619.0,21812.0,Impact,TOP,7,7,8,597,29424,34284.0,40422.0,Xmithie,JUG,5,4,12,346,23068,12148.0,76418.0,Pobelter,MID,2,9,10,606,26647,18735.0,29697.0,Doublelift,ADC,6,6,11,586,26532,33649.0,29316.0,Olleh,SUP,0,10,15,168,17101,8260.0,40460.0
100,US,FOX,US,2018 LCS 北美夏季赛,3,106.8,Ssumday,TOP,13,4,20,884,43570,44861.0,99132.0,Anda,JUG,6,8,35,358,33975,22607.0,66295.0,Ryu,MID,11,4,26,873,43678,64424.0,55092.0,Cody Sun,ADC,20,5,21,1181,53348,79005.0,35298.0,Aphromoo,SUP,7,4,34,101,29420,15222.0,46100.0,Huni,TOP,7,13,6,988,42759,64079.0,82773.0,Dardoch,JUG,3,13,12,567,32071,24041.0,89708.0,Damonte,MID,12,11,6,872,39404,54591.0,48107.0,Altec,ADC,2,9,11,995,39523,48979.0,47895.0,Feng,SUP,1,11,16,121,22793,21391.0,47607.0
OPT,US,TL,US,2018 LCS 北美夏季赛,2,72.6,Dhokla,TOP,2,7,5,618,25323,21894.0,41086.0,Akaadian,JUG,3,6,7,416,22903,21660.0,42440.0,Powerofevil,MID,4,3,4,747,28328,34768.0,30681.0,Arrow,ADC,3,5,1,602,24628,34611.0,21253.0,Big,SUP,0,6,9,107,15782,17540.0,23753.0,Impact,TOP,7,2,12,673,29191,31976.0,46466.0,Xmithie,JUG,4,3,16,346,22961,13231.0,39339.0,Pobelter,MID,8,3,15,787,32522,29805.0,38980.0,Doublelift,ADC,7,1,10,747,31971,26997.0,16010.0,Olleh,SUP,1,3,16,110,19142,8432.0,27200.0
CLG,US,GG,US,2018 LCS 北美夏季赛,2,69.8,Darshan,TOP,2,5,9,510,23780,27448.0,52905.0,Wiggily,JUG,8,7,6,322,22974,12869.0,76459.0,Huhi,MID,5,4,10,608,26827,32360.0,41855.0,Stixxay,ADC,6,3,7,739,30674,37528.0,26526.0,Biofrost,SUP,2,4,11,104,18120,6686.0,23982.0,Lourlo,TOP,1,4,8,573,25159,26363.0,46504.0,Contractz,JUG,7,8,14,384,25747,48515.0,48377.0,Mickey,MID,8,5,7,695,30173,34318.0,41912.0,Deftly,ADC,6,1,7,593,27721,35009.0,21481.0,Matt,SUP,1,5,12,46,16034,21540.0,17049.0
FLY,US,GG,US,2018 LCS 北美夏季赛,2,55.8,Flame,TOP,3,1,19,514,24032,27014.0,25322.0,Santorin,JUG,5,1,15,263,19998,6745.0,42948.0,Keane,MID,8,1,9,535,24171,18209.0,18426.0,Wildturtle,ADC,6,2,14,546,26171,19311.0,15432.0,Jayj,SUP,4,4,12,87,16457,8781.0,17368.0,Lourlo,TOP,0,3,2,447,17727,12251.0,24626.0,Contractz,JUG,1,9,4,190,13383,7123.0,35788.0,Bobqin,MID,2,3,6,563,21014,17314.0,24211.0,Deftly,ADC,4,3,1,650,23626,19110.0,18645.0,Matt,SUP,2,8,6,72,13040,7181.0,19561.0
GG,US,TSM,US,2018 LCS 北美夏季赛,2,70.4,Lourlo,TOP,3,6,2,666,25800,19852.0,42926.0,Contractz,JUG,0,7,8,333,19296,11354.0,70477.0,Mickey,MID,3,4,1,751,27143,19753.0,39133.0,Deftly,ADC,3,2,2,679,25857,26179.0,14642.0,Matt,SUP,0,4,6,153,16018,7155.0,27900.0,Hauntzer,TOP,2,4,8,639,29500,25034.0,40635.0,Grig,JUG,3,1,10,381,24859,9499.0,44670.0,Bjergsen,MID,9,1,2,642,30519,44588.0,23659.0,Zven,ADC,7,2,4,710,32673,37414.0,18619.0,Mithy,SUP,2,1,14,111,18637,7987.0,16721.0
C9,US,FLY,US,2018 LCS 北美夏季赛,2,60.5,Licorice,TOP,5,1,16,512,25833,23333.0,43024.0,Svenskeren,JUG,6,2,15,352,23638,17596.0,50845.0,Jensen,MID,9,1,14,601,28788,31869.0,17175.0,Sneaky,ADC,3,4,15,551,25005,21094.0,21443.0,Zeyzal,SUP,6,1,17,89,18647,11886.0,15857.0,Flame,TOP,2,4,1,523,19464,20201.0,28536.0,Santorin,JUG,3,6,1,278,16780,17150.0,42933.0,Keane,MID,1,7,2,475,18788,28068.0,33303.0,Wildturtle,ADC,2,5,3,594,23242,23311.0,23997.0,Jayj,SUP,1,7,4,118,12961,7134.0,27483.0
CG,US,OPT,US,2018 LCS 北美夏季赛,2,92.2,Solo,TOP,6,3,10,870,40263,52659.0,87706.0,Lira,JUG,3,5,7,501,29187,14998.0,70198.0,Febiven,MID,6,2,8,994,40244,33047.0,26174.0,Apollo,ADC,9,0,7,1018,43701,31020.0,22533.0,Hakuho,SUP,0,0,12,119,22729,11338.0,25825.0,Dhokla,TOP,2,9,1,977,38184,58356.0,72798.0,Akaadian,JUG,5,3,2,437,27708,17866.0,68106.0,Powerofevil,MID,3,4,5,971,38241,40927.0,27842.0,Arrow,ADC,0,2,4,812,34203,35771.0,14869.0,Big,SUP,0,6,3,120,20006,4582.0,34283.0
OPT,US,TSM,US,2018 LCS 北美夏季赛,2,67.7,Dhokla,TOP,1,7,7,590,24318,20256.0,39448.0,Akaadian,JUG,3,4,3,368,21729,15099.0,51596.0,Powerofevil,MID,7,0,3,736,30061,52006.0,18241.0,Arrow,ADC,1,1,7,578,24040,13600.0,16588.0,Big,SUP,0,4,6,58,14759,5307.0,18820.0,Hauntzer,TOP,6,2,5,688,31331,33496.0,40774.0,Grig,JUG,2,4,7,307,19769,7279.0,56532.0,Bjergsen,MID,3,2,7,634,25696,14174.0,22899.0,Zven,ADC,4,2,7,730,31015,32963.0,19149.0,Mithy,SUP,1,2,8,143,16087,5895.0,27587.0
