player_name,player_team,player_region,matchType,matches_played,minutes_played,matches_won,hero_chosen_1,hero_chosen_2,hero_chosen_3,hero_chosen_4,hero_chosen_5,hero_chosen_6,hero_chosen_7,hero_chosen_8,hero_chosen_9,hero_chosen_10
Edward,VEG,RU,2017 LCL 独联体 春季赛,11,428,7,Lulu,Malzahar,Malzahar,Karma,Malzahar,Malzahar,Malzahar,Karma,Lulu,Thresh
Raxxo,RoX,RU,2017 LCL 独联体 春季赛,11,449,2,Malzahar,Lulu,Karma,Karma,Karma,Karma,Zyra,Malzahar,Karma,Braum
Archie,GMB,RU,2017 LCL 独联体 春季赛,4,178,3,Tahmkench,Braum,Zyra,Tahmkench,,,,,,
Skash,NAVI,RU,2017 LCL 独联体 春季赛,13,515,3,Trundle,Malzahar,Lulu,Lulu,Malzahar,Lulu,Karma,Bard,Malzahar,Bard
Choisix,XTN,MX,2017 LLN 北拉丁美洲 春季赛,17,615,12,Thresh,Lulu,Lulu,Karma,Karma,Nautilus,Missfortune,Karma,Thresh,Karma
Keoo,JTH,MX,2017 LLN 北拉丁美洲 春季赛,26,985,13,Karma,Tahmkench,Nami,Lulu,Lulu,Karma,Lulu,Lulu,Malzahar,Karma
Suppa,D9,CO,2017 LLN 北拉丁美洲 春季赛,22,757,10,Karma,Nami,Malzahar,Nami,Karma,Thresh,Karma,Malzahar,Zyra,Karma
Baula,ZTG,SV,2017 LLN 北拉丁美洲 春季赛,19,712,9,Braum,Braum,Thresh,Tahmkench,Zyra,Lulu,Karma,Zyra,Karma,Janna
Gralou,INF,CR,2017 LLN 北拉丁美洲 春季赛,23,900,11,Karma,Nami,Lulu,Lulu,Nami,Karma,Karma,Lulu,Karma,Nami
Genthix,R7,MX,2017 LLN 北拉丁美洲 春季赛,19,617,19,Gragas,Karma,Malzahar,Malzahar,Malzahar,Karma,Karma,Zyra,Zyra,Karma
Nerzhul,Gaming Gaming,MX,2017 LLN 北拉丁美洲 春季赛,22,817,9,Nami,Malzahar,Lulu,Lulu,Lulu,Lulu,Malzahar,Malzahar,Karma,Malzahar
Legion,R7,MX,2017 LLN 北拉丁美洲 春季赛,4,129,3,Janna,Janna,Karma,Karma,,,,,,
Shady,P1,US,2017 LCS 北美春季赛,9,315,3,Lulu,Karma,Lulu,Lulu,Lulu,Karma,Karma,Karma,Lulu,
Newbie,ISG,AR,2017 CLS 南拉丁美洲 春季赛,19,660,13,Zyra,Bard,Lulu,Lulu,Tahmkench,Nautilus,Karma,Nami,Karma,Missfortune
Caos,FG,AR,2017 CLS 南拉丁美洲 春季赛,10,377,6,Karma,Thresh,Karma,Malzahar,Karma,Nami,Zyra,Thresh,Zyra,Karma
Sonyky,Last Kings,CL,2017 CLS 南拉丁美洲 春季赛,20,702,11,Malzahar,Nami,Zyra,Lulu,Karma,Nami,Nami,Nami,Nami,Karma
Badmilk,HAF,AR,2017 CLS 南拉丁美洲 春季赛,19,668,8,Tahmkench,Thresh,Tahmkench,Karma,Karma,Nami,Karma,Malzahar,Thresh,Thresh
Filopo,KLG,PR,2017 CLS 南拉丁美洲 春季赛,16,524,4,Lulu,Lulu,Malzahar,Karma,Taric,Taric,Taric,Taric,Malzahar,Malzahar
Tulz,FG,AR,2017 CLS 南拉丁美洲 春季赛,16,606,11,Karma,Karma,Karma,Karma,Zyra,Karma,Nami,Malzahar,Karma,Zyra
Slow,RBT,CL,2017 CLS 南拉丁美洲 春季赛,22,766,9,Malzahar,Karma,Lulu,Karma,Lulu,Karma,Lulu,Lulu,Lulu,Thresh
Pyl,LGD,CN,2017 LPL 升降级赛,6,191,6,Nami,Malzahar,Karma,Karma,Karma,Nami,,,,
Kryst4L,LNG,CN,2017 LPL 升降级赛,3,108,3,Thresh,Thresh,Thresh,,,,,,,
Killua,YM,CN,2017 LPL 升降级赛,3,98,0,Zyra,Lulu,Lulu,,,,,,,
Cat,DAN,CN,2017 LPL 升降级赛,4,156,3,Lulu,Nautilus,Malzahar,Zyra,,,,,,
Destiny,DW,AU,2017 OPL 春季赛,21,687,16,Nami,Karma,Braum,Zyra,Nami,Lulu,Zyra,Nami,Karma,Tahmkench
Tgun,X5,AU,2017 OPL 春季赛,18,567,2,Blitzcrank,Blitzcrank,Lulu,Nami,Nami,Karma,Nami,Nami,Nami,Tahmkench
Cuden,AE,AU,2017 OPL 春季赛,23,804,6,Karma,Karma,Lulu,Soraka,Karma,Lulu,Nami,Lulu,Karma,Kayle
Cupcake,LGC,AU,2017 OPL 春季赛,26,904,19,Trundle,Trundle,Missfortune,Missfortune,Lulu,Braum,Nami,Karma,Braum,Lulu
Rogue,SIN,AU,2017 OPL 春季赛,40,1400,21,Nami,Malzahar,Zyra,Zyra,Zyra,Nami,Zyra,Nami,Nami,Thresh
Rosey,TM,AU,2017 OPL 春季赛,9,315,4,Bard,Bard,Leona,Missfortune,Malzahar,Tahmkench,Tahmkench,Missfortune,Morgana,
Egym,CHF,AU,2017 OPL 春季赛,21,660,15,Lulu,Lulu,Lulu,Lulu,Lulu,Malzahar,Lulu,Lulu,Malzahar,Malzahar
Broler,TM,AU,2017 OPL 春季赛,8,277,2,Karma,Karma,Karma,Lulu,Lulu,Karma,Karma,Nami,,
Jayke,AV,AU,2017 OPL 春季赛,27,943,13,Nami,Nami,Nami,Nami,Karma,Lulu,Karma,Karma,Bard,Lulu
Tilting,TM,AU,2017 OPL 春季赛,4,109,1,Karma,Sona,Karma,Karma,,,,,,
Dumbledoge,SMB,TR,2017 TCL 土耳其冬季赛,32,1028,25,Zyra,Karma,Tahmkench,Taric,Lulu,Karma,Nami,Zyra,Ahri,Jinx
Madagger,GS,TR,2017 TCL 土耳其冬季赛,15,528,4,Zyra,Zyra,Velkoz,Nami,Missfortune,Karma,Karma,Karma,Missfortune,Malzahar
Revanche,GAL,TR,2017 TCL 土耳其冬季赛,11,389,6,Missfortune,Bard,Taric,Bard,Thresh,Taric,Zyra,Malzahar,Tahmkench,Thresh
Cognac,IW,TR,2017 TCL 土耳其冬季赛,18,632,8,Braum,Lulu,Braum,Karma,Zilean,Karma,Karma,Thresh,Lulu,Zyra
Un1Tback,FB,TR,2017 TCL 土耳其冬季赛,9,340,3,Nami,Karma,Nami,Missfortune,Karma,Malzahar,Tahmkench,Trundle,Zyra,
Wendelbo,CEC,TR,2017 TCL 土耳其冬季赛,37,1274,21,Thresh,Braum,Karma,Karma,Karma,Karma,Thresh,Malzahar,Tahmkench,Malzahar
Japone,FB,TR,2017 TCL 土耳其冬季赛,26,968,14,Karma,Nami,Karma,Lulu,Lulu,Karma,Karma,Karma,Karma,Lulu
Veux,GAL,TR,2017 TCL 土耳其冬季赛,15,496,5,Malzahar,Tahmkench,Karma,Lulu,Zyra,Thresh,Thresh,Alistar,Malzahar,Zyra
Zergsting,AUR,TR,2017 TCL 土耳其冬季赛,30,1062,16,Brand,Brand,Karma,Zilean,Kalista,Ivern,Lulu,Braum,Thresh,Lulu
Noxiak,GS,TR,2017 TCL 土耳其冬季赛,9,346,5,Taric,Lulu,Karma,Lulu,Tahmkench,Nami,Nami,Lulu,Nami,
Revanche,IW,TR,2017 TCL 土耳其冬季赛,11,403,3,Braum,Lulu,Lulu,Nautilus,Thresh,Karma,Nami,Tahmkench,Tahmkench,Karma
Rogu,DP,TR,2017 TCL 土耳其冬季赛,27,933,10,Elise,Braum,Nami,Karma,Karma,Brand,Lulu,Malzahar,Karma,Karma
Snowflower,JAG,KR,2017 LCK 升降级赛,6,221,5,Thresh,Nami,Thresh,Lulu,Zyra,Malzahar,,,,
Guger,KDM,KR,2017 LCK 升降级赛,11,427,4,Thresh,Thresh,Lulu,Karma,Lulu,Lulu,Lulu,Tahmkench,Nami,Lulu
Ella,EEW,KR,2017 LCK 升降级赛,8,302,5,Lulu,Lulu,Zyra,Zyra,Lulu,Lulu,Zyra,Lulu,,
Dioud,RED,BR,2017 MSI 入围赛,6,225,4,Lulu,Thresh,Lulu,Thresh,Malzahar,Karma,,,,
Dumbledoge,SMB,TR,2017 MSI 入围赛,13,404,6,Zyra,Lulu,Karma,Zyra,Nami,Karma,Missfortune,Lulu,Zyra,Camille
Santas,VP,RU,2017 MSI 入围赛,6,244,2,Braum,Zyra,Brand,Blitzcrank,Braum,Nautilus,,,,
Archie,GAM,VN,2017 MSI 入围赛,12,390,7,Lulu,Zyra,Lulu,Lulu,Gragas,Nami,Sona,Karma,Karma,Lulu
Dara,PGM,JP,2017 MSI 入围赛,6,207,1,Lulu,Karma,Lulu,Thresh,Brand,Lulu,,,,
Destiny,DW,AU,2017 MSI 入围赛,6,203,2,Karma,Karma,Karma,Karma,Lulu,Lulu,,,,
Newbie,ISG,AR,2017 MSI 入围赛,5,176,1,Lulu,Thresh,Zyra,Karma,Brand,,,,,
Genthix,R7,MX,2017 MSI 入围赛,4,163,4,Braum,Nautilus,Lulu,Karma,,,,,,
Tgee,LYB,PH,2017 GPL 东南亚 春季赛,5,181,3,Lulu,Leona,Lulu,Malzahar,Thresh,,,,,
Rofens,FTS,ID,2017 GPL 东南亚 春季赛,5,179,2,Tahmkench,Missfortune,Zyra,Tahmkench,Taric,,,,,
Bipolar,KLH,MY,2017 GPL 东南亚 春季赛,4,142,3,Lulu,Zyra,Lulu,Karma,,,,,,
Arkane,TR,SG,2017 GPL 东南亚 春季赛,6,207,2,Lulu,Camille,Malzahar,Karma,Brand,Zyra,,,,
Mithy,G2,EU,2017 MSI 季中冠军赛,17,643,7,Thresh,Missfortune,Braum,Tahmkench,Karma,Thresh,Karma,Taric,Karma,Braum
Ben,WE,CN,2017 MSI 季中冠军赛,10,341,6,Thresh,Malzahar,Karma,Malzahar,Galio,Karma,Nami,Lulu,Malzahar,Bard
Archie,GAM,VN,2017 MSI 季中冠军赛,9,293,3,Lulu,Nami,Karma,Malzahar,Zyra,Bard,Lulu,Karma,Karma,
Wolf,T1,KR,2017 MSI 季中冠军赛,17,564,14,Tahmkench,Zyra,Tahmkench,Zyra,Lulu,Braum,Lulu,Lulu,Tahmkench,Nami
Biofrost,TSM,US,2017 MSI 入围赛,5,165,3,Karma,Karma,Karma,Braum,Zyra,,,,,
Swordart,FW,TW,2017 MSI 入围赛,3,82,3,Karma,Malzahar,Zyra,,,,,,,
Biofrost,TSM,US,2017 MSI 季中冠军赛,10,396,3,Karma,Zyra,Karma,Lulu,Karma,Tahmkench,Lulu,Braum,Braum,Nami
Swordart,FW,TW,2017 MSI 季中冠军赛,14,499,5,Karma,Tahmkench,Karma,Lulu,Lulu,Zyra,Karma,Tahmkench,Tahmkench,Zyra
Zero,WE,CN,2017 MSI 季中冠军赛,3,113,2,Tahmkench,Nami,Zyra,,,,,,,
Deceit,JDM,CN,德玛西亚杯长沙站,3,114,1,Tahmkench,Bard,Bard,,,,,,,
Viper,YM,CN,德玛西亚杯长沙站,4,136,2,Thresh,Lulu,Lulu,Karma,,,,,,
Ysera,LD,CN,德玛西亚杯长沙站,6,206,3,Lulu,Lulu,Thresh,Tahmkench,Braum,Tahmkench,,,,
Cat,DAN,CN,德玛西亚杯长沙站,5,149,2,Nami,Braum,Thresh,Zyra,Missfortune,,,,,
Xintai,Tyloo,CN,德玛西亚杯长沙站,2,58,0,Nami,Zyra,,,,,,,,
Southwind,PRW,CN,德玛西亚杯长沙站,5,186,2,Karma,Tahmkench,Braum,Thresh,Lulu,,,,,
Lucifer,OMD,CN,德玛西亚杯长沙站,1,24,0,Thresh,,,,,,,,,
Yoon,WBG,CN,德玛西亚杯长沙站,6,238,3,Nautilus,Nami,Thresh,Thresh,Nami,Lulu,,,,
Destiny,YG,CN,德玛西亚杯长沙站,8,311,4,Zyra,Lulu,Zyra,Tahmkench,Nami,Braum,Lulu,Zyra,,
Megan,IG,CN,德玛西亚杯长沙站,11,341,8,Thresh,Lulu,Tahmkench,Bard,Karma,Tahmkench,Braum,Tahmkench,Zyra,Karma
Road,IM,CN,德玛西亚杯长沙站,15,558,10,Zyra,Zyra,Tahmkench,Lulu,Tahmkench,Zyra,Thresh,Lulu,Thresh,Thresh
Lvmao,JDG,CN,德玛西亚杯长沙站,5,176,2,Zyra,Missfortune,Thresh,Zyra,Braum,,,,,
Caveman,RA,CN,德玛西亚杯长沙站,11,418,7,Thresh,Thresh,Braum,Bard,Thresh,Zyra,Zyra,Leona,Bard,Malzahar
Pyl,LGD,CN,德玛西亚杯长沙站,8,302,5,Bard,Zyra,Lulu,Lulu,Nami,Zyra,Karma,Thresh,,
Max,MVP,KR,2017 LCK 韩国夏季赛,42,1604,13,Rakan,Rakan,Tahmkench,Thresh,Alistar,Thresh,Rakan,Rakan,Rakan,Taric
Gorilla,DRX,KR,2017 LCK 韩国夏季赛,48,1699,34,Thresh,Taric,Thresh,Alistar,Rakan,Taric,Alistar,Thresh,Taric,Thresh
Ella,EEW,KR,2017 LCK 韩国夏季赛,27,971,7,Alistar,Thresh,Alistar,Braum,Thresh,Thresh,Braum,Kennen,Braum,Rakan
Corejj,GEN,KR,2017 LCK 韩国夏季赛,43,1548,27,Alistar,Taric,Zyra,Braum,Taric,Tahmkench,Rakan,Braum,Zyra,Braum
Key,HLE,KR,2017 LCK 韩国夏季赛,43,1601,16,Braum,Braum,Thresh,Thresh,Thresh,Braum,Maokai,Blitzcrank,Taric,Rakan
Tusin,KDF,KR,2017 LCK 韩国夏季赛,50,1850,27,Thresh,Janna,Zyra,Rakan,Alistar,Alistar,Rakan,Rakan,Alistar,Rakan
Totoro,BBQ,KR,2017 LCK 韩国夏季赛,45,1604,13,Rakan,Taric,Rakan,Thresh,Alistar,Rakan,Thresh,Braum,Rakan,Alistar
Snowflower,JAG,KR,2017 LCK 韩国夏季赛,42,1584,21,Thresh,Morgana,Morgana,Rakan,Braum,Alistar,Morgana,Thresh,Rakan,Thresh
Wolf,T1,KR,2017 LCK 韩国夏季赛,55,1929,35,Rakan,Alistar,Rakan,Tahmkench,Rakan,Blitzcrank,Rakan,Tahmkench,Alistar,Tahmkench
Mata,KT,KR,2017 LCK 韩国夏季赛,52,1843,33,Alistar,Thresh,Thresh,Thresh,Thresh,Morgana,Rakan,Zyra,Rakan,Braum
Smoothie,C9,US,2017 LCS 北美夏季赛,49,1694,29,Alistar,Blitzcrank,Thresh,Blitzcrank,Blitzcrank,Alistar,Taric,Alistar,Taric,Blitzcrank
Olleh,IMT,US,2017 LCS 北美夏季赛,47,1638,30,Alistar,Tahmkench,Tahmkench,Morgana,Tahmkench,Alistar,Alistar,Alistar,Karma,Lulu
Aphromoo,CLG,US,2017 LCS 北美夏季赛,54,1899,31,Thresh,Rakan,Morgana,Rakan,Rakan,Rakan,Alistar,Bard,Morgana,Alistar
Gate,FOX,US,2017 LCS 北美夏季赛,40,1410,15,Janna,Braum,Braum,Braum,Janna,Janna,Taric,Taric,Janna,Alistar
Biofrost,TSM,US,2017 LCS 北美夏季赛,49,1764,36,Rakan,Alistar,Rakan,Rakan,Braum,Braum,Braum,Thresh,Braum,Braum
Big,DIG,US,2017 LCS 北美夏季赛,29,1051,15,Rakan,Thresh,Morgana,Braum,Morgana,Morgana,Morgana,Thresh,Morgana,Morgana
Hakuho,NV,US,2017 LCS 北美夏季赛,52,1943,23,Nautilus,Nautilus,Thresh,Thresh,Thresh,Thresh,Morgana,Blitzcrank,Thresh,Karma
Lemonnation,FLY,US,2017 LCS 北美夏季赛,41,1498,16,Janna,Karma,Morgana,Alistar,Morgana,Karma,Thresh,Thresh,Thresh,Sona
Matt,TL,US,2017 LCS 北美夏季赛,36,1267,11,Lulu,Thresh,Lulu,Thresh,Blitzcrank,Thresh,Bard,Braum,Janna,Thresh
Shady,P1,US,2017 LCS 北美夏季赛,13,465,3,Braum,Braum,Karma,Thresh,Karma,Thresh,Karma,Lulu,Lulu,Zyra
Konkwon,TL,US,2017 LCS 北美夏季赛,6,217,2,Janna,Thresh,Braum,Lulu,Zyra,Tahmkench,,,,
Xpecial,P1,US,2017 LCS 北美夏季赛,33,1144,12,Taric,Lulu,Thresh,Braum,Braum,Braum,Bard,Thresh,Blitzcrank,Braum
Jay,JT,TW,2017亚洲对抗赛,3,125,1,Tahmkench,Thresh,Braum,,,,,,,
Max,MVP,KR,2017亚洲对抗赛,3,134,1,Rakan,Rakan,Zyra,,,,,,,
Corejj,GEN,KR,2017亚洲对抗赛,3,130,2,Braum,Braum,Tahmkench,,,,,,,
Dreamer,MCX,TW,2017亚洲对抗赛,3,109,1,Nautilus,Karma,Thresh,,,,,,,
Albis,AHQ,TW,2017亚洲对抗赛,3,135,2,Thresh,Thresh,Braum,,,,,,,
Swordart,FW,TW,2017亚洲对抗赛,4,137,2,Blitzcrank,Rakan,Thresh,Tahmkench,,,,,,
Mata,KT,KR,2017亚洲对抗赛,3,114,2,Zyra,Alistar,Tahmkench,,,,,,,
Wolf,T1,KR,2017亚洲对抗赛,3,82,2,Karma,Rakan,Rakan,,,,,,,
Chei,H2K,EU,2017 LCS 欧洲夏季赛,37,1219,23,Braum,Thresh,Alistar,Lulu,Rakan,Thresh,Tahmkench,Thresh,Thresh,Karma
Jesiz,FNC,EU,2017 LCS 欧洲夏季赛,38,1401,27,Alistar,Braum,Morgana,Janna,Alistar,Alistar,Rakan,Taric,Morgana,Karma
Vander,VIT,EU,2017 LCS 欧洲夏季赛,29,960,12,Twistedfate,Garen,Alistar,Janna,Thresh,Thresh,Alistar,Braum,Lulu,Alistar
Ignar,MSF,EU,2017 LCS 欧洲夏季赛,42,1446,20,Alistar,Thresh,Trundle,Trundle,Morgana,Blitzcrank,Janna,Thresh,Rakan,Blitzcrank
Mithy,G2,EU,2017 LCS 欧洲夏季赛,40,1406,26,Morgana,Alistar,Alistar,Tahmkench,Braum,Alistar,Alistar,Alistar,Trundle,Morgana
Mikyx,MDK,EU,2017 LCS 欧洲夏季赛,33,1173,17,Trundle,Rakan,Tahmkench,Thresh,Morgana,Gragas,Gragas,Braum,Morgana,Morgana
Dreams,MM,EU,2017 LCS 欧洲夏季赛,27,917,5,Rakan,Rakan,Alistar,Braum,Rakan,Alistar,Rakan,Rakan,Trundle,Braum
Sprattel,NIP,EU,2017 LCS 欧洲夏季赛,28,1004,7,Lulu,Alistar,Braum,Alistar,Janna,Alistar,Braum,Trundle,Rakan,Thresh
Hylissang,UOL,RU,2017 LCS 欧洲夏季赛,38,1265,21,Tahmkench,Braum,Trundle,Rakan,Trundle,Annie,Bard,Trundle,Trundle,Trundle
Wadid,ROC,EU,2017 LCS 欧洲夏季赛,30,1013,13,Vayne,Leesin,Janna,Janna,Morgana,Thresh,Rakan,Kennen,Rakan,Rakan
Albis,AHQ,TW,2017 LMS 港澳台夏季赛,39,1286,24,Thresh,Thresh,Thresh,Thresh,Thresh,Rakan,Rakan,Braum,Rakan,Braum
Skull,FB,TW,2017 LMS 港澳台夏季赛,29,972,2,Thresh,Taric,Janna,Braum,Thresh,Thresh,Thresh,Braum,Braum,Braum
Jay,JT,TW,2017 LMS 港澳台夏季赛,36,1309,21,Alistar,Alistar,Rakan,Alistar,Rakan,Alistar,Trundle,Blitzcrank,Alistar,Alistar
Dreamer,MCX,TW,2017 LMS 港澳台夏季赛,33,1202,15,Thresh,Thresh,Blitzcrank,Braum,Alistar,Alistar,Braum,Braum,Braum,Braum
K,WS,TW,2017 LMS 港澳台夏季赛,28,1070,13,Thresh,Gragas,Blitzcrank,Janna,Lulu,Thresh,Thresh,Alistar,Thresh,Zyra
Koala,GRX,HK,2017 LMS 港澳台夏季赛,37,1322,21,Rakan,Blitzcrank,Thresh,Alistar,Thresh,Rakan,Braum,Thresh,Blitzcrank,Braum
Kaiwing,HKA,HK,2017 LMS 港澳台夏季赛,32,1158,16,Thresh,Braum,Thresh,Janna,Blitzcrank,Janna,Janna,Trundle,Janna,Blitzcrank
Swordart,FW,TW,2017 LMS 港澳台夏季赛,33,1111,23,Braum,Blitzcrank,Blitzcrank,Alistar,Thresh,Zyra,Zyra,Janna,Braum,Braum
Ming,RNG,CN,2017 LPL 夏季赛,48,1774,32,Karma,Lulu,Braum,Alistar,Alistar,Karma,Braum,Alistar,Thresh,Rakan
Pyl,LGD,CN,2017 LPL 夏季赛,39,1407,16,Alistar,Lulu,Alistar,Rakan,Alistar,Thresh,Thresh,Rakan,Bard,Bard
Meiko,EDG,CN,2017 LPL 夏季赛,44,1472,30,Alistar,Janna,Lulu,Taric,Braum,Alistar,Rakan,Alistar,Rakan,Alistar
Ben,WE,CN,2017 LPL 夏季赛,50,1694,30,Lulu,Alistar,Rakan,Braum,Thresh,Braum,Rakan,Braum,Alistar,Alistar
Yoon,WBG,CN,2017 LPL 夏季赛,37,1391,16,Rakan,Rakan,Alistar,Braum,Tahmkench,Taric,Rakan,Rakan,Tahmkench,Tahmkench
Five,OMG,CN,2017 LPL 夏季赛,41,1391,21,Lulu,Taric,Rakan,Rakan,Taric,Blitzcrank,Rakan,Rakan,Lulu,Janna
Starlight,IM,CN,2017 LPL 夏季赛,11,399,3,Janna,Trundle,Trundle,Tahmkench,Braum,Braum,Tahmkench,Tahmkench,Tahmkench,Braum
Pinus,NB,CN,2017 LPL 夏季赛,13,447,5,Lulu,Lulu,Rakan,Rakan,Thresh,Braum,Braum,Rakan,Braum,Thresh
Road,IM,CN,2017 LPL 夏季赛,25,882,10,Rakan,Alistar,Tahmkench,Kennen,Rakan,Rakan,Braum,Gragas,Braum,Rakan
Megan,IG,CN,2017 LPL 夏季赛,53,1813,30,Rakan,Rakan,Braum,Alistar,Alistar,Tahmkench,Alistar,Taric,Lulu,Rakan
Cat,DAN,CN,2017 LPL 夏季赛,31,1080,14,Tahmkench,Thresh,Tahmkench,Alistar,Rakan,Kennen,Lulu,Tahmkench,Galio,Galio
Mor,NB,CN,2017 LPL 夏季赛,14,513,9,Braum,Thresh,Lulu,Karma,Thresh,Braum,Rakan,Galio,Lulu,Karma
Lvmao,JDG,CN,2017 LPL 夏季赛,35,1183,16,Lulu,Alistar,Braum,Janna,Alistar,Alistar,Thresh,Braum,Braum,Brand
Fage,DAN,CN,2017 LPL 夏季赛,7,280,1,Rakan,Rakan,Galio,Rakan,Alistar,Alistar,Rakan,,,
Hudie,LNG,CN,2017 LPL 夏季赛,26,934,12,Alistar,Braum,Alistar,Alistar,Taric,Tahmkench,Janna,Tahmkench,Braum,Braum
Crisp,NB,CN,2017 LPL 夏季赛,15,526,5,Alistar,Morgana,Lulu,Janna,Rakan,Lulu,Braum,Braum,Lulu,Lulu
Ward,EDGY,CN,2017 LSPL 夏季赛,3,98,0,Thresh,Karma,Braum,,,,,,,
Caveman,RA,CN,2017 LSPL 夏季赛,60,2195,42,Braum,Braum,Alistar,Alistar,Thresh,Thresh,Janna,Thresh,Braum,Karma
Pluto,RYL,CN,2017 LSPL 夏季赛,14,498,4,Tahmkench,Thresh,Braum,Tahmkench,Galio,Braum,Braum,Thresh,Braum,Braum
Lucifer,OMD,CN,2017 LSPL 夏季赛,51,1663,20,Blitzcrank,Blitzcrank,Janna,Braum,Bard,Rakan,Bard,Brand,Tahmkench,Braum
Deceit,JDM,CN,2017 LSPL 夏季赛,23,786,4,Thresh,Braum,Braum,Rakan,Rakan,Braum,Rakan,Braum,Tahmkench,Thresh
Destiny,YG,CN,2017 LSPL 夏季赛,46,1654,30,Rakan,Lulu,Lulu,Zyra,Tahmkench,Zyra,Zyra,Zyra,Rakan,Zyra
Ysera,LD,CN,2017 LSPL 夏季赛,21,753,10,Taric,Alistar,Alistar,Alistar,Alistar,Janna,Janna,Alistar,Thresh,Alistar
Xintai,Tyloo,CN,2017 LSPL 夏季赛,52,1810,24,Thresh,Bard,Rakan,Bard,Rakan,Lulu,Galio,Janna,Bard,Tahmkench
Tidy,GT,CN,2017 LSPL 夏季赛,56,1960,39,Rakan,Morgana,Rakan,Rakan,Rakan,Lux,Rakan,Rakan,Rakan,Lulu
Hxin,MSC,CN,2017 LSPL 夏季赛,5,199,1,Braum,Braum,Braum,Lulu,Lulu,,,,,
Remedy,MSC,CN,2017 LSPL 夏季赛,41,1394,16,Alistar,Janna,Thresh,Rakan,Karma,Thresh,Rakan,Braum,Zyra,Rakan
Xinmo,TH,CN,2017 LSPL 夏季赛,21,748,7,Rakan,Zyra,Lulu,Nami,Zyra,Thresh,Zyra,Rakan,Lulu,Braum
Viper,YM,CN,2017 LSPL 夏季赛,10,375,3,Thresh,Braum,Braum,Karma,Tahmkench,Tahmkench,Tahmkench,Zyra,Thresh,Tahmkench
Despair,RYL,CN,2017 LSPL 夏季赛,25,872,12,Alistar,Alistar,Galio,Alistar,Alistar,Rakan,Taric,Gragas,Lulu,Braum
King,EDGY,CN,2017 LSPL 夏季赛,44,1544,15,Thresh,Thresh,Kennen,Morgana,Kennen,Kennen,Lulu,Karma,Alistar,Janna
Hao,JDM,CN,2017 LSPL 夏季赛,28,894,7,Tahmkench,Thresh,Lulu,Janna,Lulu,Lulu,Lulu,Lulu,Tahmkench,Alistar
Ell,LD,CN,2017 LSPL 夏季赛,39,1315,28,Tahmkench,Janna,Lulu,Lulu,Lulu,Karma,Lulu,Zyra,Zyra,Lulu
Killua,YM,CN,2017 LSPL 夏季赛,46,1571,35,Alistar,Alistar,Taric,Tahmkench,Taric,Tahmkench,Rakan,Shen,Rakan,Alistar
Zest,WS,TW,2017 LMS 港澳台夏季赛,5,157,1,Braum,Braum,Braum,Rakan,Zyra,,,,,
Adrian,DIG,US,2017 LCS 北美夏季赛,33,1089,18,Braum,Janna,Thresh,Thresh,Thresh,Thresh,Blitzcrank,Janna,Thresh,Alistar
Biofrost,TSM,US,2017欧美对抗赛,9,312,8,Thresh,Thresh,Braum,Lulu,Braum,Braum,Tahmkench,Braum,Tahmkench,
Jesiz,FNC,EU,2017欧美对抗赛,6,200,2,Camille,Thresh,Thresh,Braum,Blitzcrank,Thresh,,,,
Mithy,G2,EU,2017欧美对抗赛,6,252,1,Tahmkench,Blitzcrank,Thresh,Tahmkench,Blitzcrank,Braum,,,,
Hylissang,UOL,RU,2017欧美对抗赛,9,289,3,Rakan,Tahmkench,Rakan,Tahmkench,Blitzcrank,Rakan,Blitzcrank,Rakan,Thresh,
Smoothie,C9,US,2017欧美对抗赛,6,212,3,Braum,Bard,Blitzcrank,Blitzcrank,Braum,Thresh,,,,
Xpecial,P1,US,2017欧美对抗赛,6,217,4,Thresh,Thresh,Braum,Thresh,Morgana,Thresh,,,,
L1Ght,RYL,CN,2017 LSPL 夏季赛,15,519,8,Brand,Braum,Thresh,Thresh,Nami,Alistar,Braum,Alistar,Braum,Braum
G0Ne,MSC,CN,2017 LSPL 夏季赛,2,83,0,Alistar,Tahmkench,,,,,,,,
Zhuangzhou,Tyloo,CN,2017 LSPL 夏季赛,1,27,0,Thresh,,,,,,,,,
Zero,WE,CN,2017亚洲对抗赛,5,177,3,Braum,Braum,Lulu,Rakan,Braum,,,,,
Ming,RNG,CN,2017亚洲对抗赛,4,159,3,Karma,Thresh,Rakan,Thresh,,,,,,
Brain,WBG,CN,2017 LPL 夏季赛,4,148,2,Karma,Lulu,Blitzcrank,Alistar,,,,,,
Wraith,GEN,KR,2017 LCK 韩国夏季赛,1,32,0,Alistar,,,,,,,,,
Tusin,KDF,KR,2017LCK S7资格赛,10,328,5,Lulu,Janna,Alistar,Rakan,Lulu,Janna,Thresh,Rakan,Rakan,Janna
Corejj,GEN,KR,2017LCK S7资格赛,8,328,6,Rakan,Janna,Lulu,Karma,Rakan,Rakan,Janna,Blitzcrank,,
Mata,KT,KR,2017LCK S7资格赛,3,154,0,Alistar,Rakan,Rakan,,,,,,,
Dreams,MM,EU,2018 EU LCS 春季升降级赛,8,276,2,Rakan,Alistar,Alistar,Alistar,Braum,Braum,Alistar,Braum,,
Sprattel,NIP,EU,2018 EU LCS 春季升降级赛,7,222,4,Morgana,Morgana,Rakan,Janna,Janna,Morgana,Lulu,,,
